"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"57","GO:0005902",0.658517008850318,1,1,1,"microvillus","CC"
"66","GO:0009897",0.658517008850318,1,1,1,"external side of plasma membrane","CC"
"67","GO:0009898",0.658517008850318,1,1,1,"cytoplasmic side of plasma membrane","CC"
"83","GO:0016328",0.658517008850318,1,1,1,"lateral plasma membrane","CC"
"85","GO:0016459",0.658517008850318,1,1,1,"myosin complex","CC"
"86","GO:0016460",0.658517008850318,1,1,1,"myosin II complex","CC"
"88","GO:0016528",0.658517008850318,1,1,1,"sarcoplasm","CC"
"89","GO:0016529",0.658517008850318,1,1,1,"sarcoplasmic reticulum","CC"
"90","GO:0016604",0.658517008850318,1,1,1,"nuclear body","CC"
"95","GO:0030017",0.658517008850318,1,1,1,"sarcomere","CC"
"96","GO:0030018",0.658517008850318,1,1,1,"Z disc","CC"
"103","GO:0030175",0.658517008850318,1,1,1,"filopodium","CC"
"110","GO:0030485",0.658517008850318,1,1,1,"smooth muscle contractile fiber","CC"
"123","GO:0031254",0.658517008850318,1,1,1,"cell trailing edge","CC"
"127","GO:0031523",0.658517008850318,1,1,1,"Myb complex","CC"
"129","GO:0031594",0.658517008850318,1,1,1,"neuromuscular junction","CC"
"130","GO:0031674",0.658517008850318,1,1,1,"I band","CC"
"136","GO:0031984",0.658517008850318,1,1,1,"organelle subcompartment","CC"
"138","GO:0032153",0.658517008850318,1,1,1,"cell division site","CC"
"139","GO:0032154",0.658517008850318,1,1,1,"cleavage furrow","CC"
"143","GO:0032982",0.658517008850318,1,1,1,"myosin filament","CC"
"154","GO:0036126",0.658517008850318,1,1,1,"sperm flagellum","CC"
"164","GO:0043034",0.658517008850318,1,1,1,"costamere","CC"
"171","GO:0043209",0.658517008850318,1,1,1,"myelin sheath","CC"
"184","GO:0044291",0.658517008850318,1,1,1,"cell-cell contact zone","CC"
"208","GO:0060473",0.658517008850318,1,1,1,"cortical granule","CC"
"218","GO:0070938",0.658517008850318,1,1,1,"contractile ring","CC"
"222","GO:0097225",0.658517008850318,1,1,1,"sperm midpiece","CC"
"223","GO:0097226",0.658517008850318,1,1,1,"sperm mitochondrial sheath","CC"
"225","GO:0097440",0.658517008850318,1,1,1,"apical dendrite","CC"
"228","GO:0097513",0.658517008850318,1,1,1,"myosin II filament","CC"
"232","GO:0097729",0.658517008850318,1,1,1,"9+2 motile cilium","CC"
"234","GO:0098562",0.658517008850318,1,1,1,"cytoplasmic side of membrane","CC"
"242","GO:0098791",0.658517008850318,1,1,1,"Golgi apparatus subcompartment","CC"
"246","GO:0098797",0.658517008850318,1,1,1,"plasma membrane protein complex","CC"
"254","GO:0098982",0.658517008850318,1,1,1,"GABA-ergic synapse","CC"
"261","GO:0099522",0.658517008850318,1,1,1,"cytosolic region","CC"
"262","GO:0099524",0.658517008850318,1,1,1,"postsynaptic cytosol","CC"
"93","GO:0022626",0.662118392925151,0.788342244005063,2,3,"cytosolic ribosome","CC"
"42","GO:0005777",0.665648556692807,0.999999999999999,1,1,"peroxisome","CC"
"159","GO:0042579",0.665648556692807,0.999999999999999,1,1,"microbody","CC"
"193","GO:0045098",0.665648556692807,0.999999999999999,1,1,"type III intermediate filament","CC"
"44","GO:0005788",0.672337404933408,1,1,1,"endoplasmic reticulum lumen","CC"
"106","GO:0030425",0.677440028561896,0.63149395208012,6,9,"dendrite","CC"
"156","GO:0036477",0.677440028561896,0.63149395208012,6,9,"somatodendritic compartment","CC"
"226","GO:0097447",0.677440028561896,0.63149395208012,6,9,"dendritic tree","CC"
"72","GO:0012506",0.680833793122088,1,1,1,"vesicle membrane","CC"
"111","GO:0030659",0.680833793122088,1,1,1,"cytoplasmic vesicle membrane","CC"
"112","GO:0030667",0.680833793122088,1,1,1,"secretory granule membrane","CC"
"119","GO:0031092",0.680833793122088,1,1,1,"platelet alpha granule membrane","CC"
"15","GO:0005577",0.692189090095658,1,2,2,"fibrinogen complex","CC"
"45","GO:0005793",0.698100658069549,0.999999999999998,2,2,"endoplasmic reticulum-Golgi intermediate compartment","CC"
"235","GO:0098588",0.703905120863921,0.652153040378683,4,6,"bounding membrane of organelle","CC"
"163","GO:0043025",0.70472575157332,0.651301528876629,4,6,"neuronal cell body","CC"
"151","GO:0034751",0.711384375005676,1,1,1,"aryl hydrocarbon receptor complex","CC"
"180","GO:0043235",0.711384375005676,1,1,1,"receptor complex","CC"
"209","GO:0061827",0.711384375005676,1,1,1,"sperm head","CC"
"270","GO:0120293",0.711384375005676,1,1,1,"dynein axonemal particle","CC"
"282","GO:1990565",0.711384375005676,1,1,1,"HSP90-CDC37 chaperone complex","CC"
"285","GO:1990913",0.711384375005676,1,1,1,"sperm head plasma membrane","CC"
"286","GO:1990917",0.711384375005676,1,1,1,"ooplasm","CC"
"43","GO:0005783",0.717837194490083,0.742368455489946,2,3,"endoplasmic reticulum","CC"
"271","GO:0140513",0.722452522318582,0.632449667475076,4,6,"nuclear protein-containing complex","CC"
"70","GO:0010494",0.730980842587968,1,1,1,"cytoplasmic stress granule","CC"
"219","GO:0071013",0.730980842587968,1,1,1,"catalytic step 2 spliceosome","CC"
"267","GO:0106002",0.730980842587968,1,1,1,"mCRD-mediated mRNA stability complex","CC"
"109","GO:0030478",0.731825664414894,1,1,1,"actin cap","CC"
"153","GO:0035770",0.732299854528612,0.728973891597255,2,3,"ribonucleoprotein granule","CC"
"155","GO:0036464",0.732299854528612,0.728973891597255,2,3,"cytoplasmic ribonucleoprotein granule","CC"
"29","GO:0005730",0.742239716730644,0.719367154773819,2,3,"nucleolus","CC"
"100","GO:0030133",0.742239716730644,0.719367154773819,2,3,"transport vesicle","CC"
"272","GO:0140535",0.754966686891895,0.595406222077978,4,6,"intracellular protein-containing complex","CC"
"40","GO:0005775",0.766700109626456,0.694196962531841,2,3,"vacuolar lumen","CC"
"158","GO:0042470",0.766700109626456,0.694196962531841,2,3,"melanosome","CC"
"169","GO:0043202",0.766700109626456,0.694196962531841,2,3,"lysosomal lumen","CC"
"207","GO:0048770",0.766700109626456,0.694196962531841,2,3,"pigment granule","CC"
"167","GO:0043197",0.776732642818577,0.683184154016077,2,3,"dendritic spine","CC"
"191","GO:0044309",0.776732642818577,0.683184154016077,2,3,"neuron spine","CC"
"253","GO:0098978",0.787709034612164,0.508805549167792,5,8,"glutamatergic synapse","CC"
"22","GO:0005614",0.799007130867332,1,1,1,"interstitial matrix","CC"
"3","GO:0000323",0.811499142092805,0.536610958397759,3,5,"lytic vacuole","CC"
"34","GO:0005764",0.811499142092805,0.536610958397759,3,5,"lysosome","CC"
"35","GO:0005765",0.811499142092805,0.536610958397759,3,5,"lysosomal membrane","CC"
"38","GO:0005773",0.811499142092805,0.536610958397759,3,5,"vacuole","CC"
"39","GO:0005774",0.811499142092805,0.536610958397759,3,5,"vacuolar membrane","CC"
"248","GO:0098852",0.811499142092805,0.536610958397759,3,5,"lytic vacuole membrane","CC"
"24","GO:0005622",0.814916541523592,0.571611747989427,24,36,"intracellular anatomical structure","CC"
"30","GO:0005737",0.814916541523592,0.571611747989427,24,36,"cytoplasm","CC"
"172","GO:0043226",0.814916541523592,0.571611747989427,24,36,"organelle","CC"
"20","GO:0005588",0.816999480448513,1,1,1,"collagen type V trimer","CC"
"77","GO:0016020",0.819185914850724,0.432418196009032,18,28,"membrane","CC"
"80","GO:0016281",0.824656011321019,1,1,1,"eukaryotic translation initiation factor 4F complex","CC"
"148","GO:0034518",0.824656011321019,1,1,1,"RNA cap binding complex","CC"
"76","GO:0015934",0.82849086388947,0.672898637675051,1,2,"large ribosomal subunit","CC"
"92","GO:0022625",0.82849086388947,0.672898637675051,1,2,"cytosolic large ribosomal subunit","CC"
"192","GO:0044391",0.82849086388947,0.672898637675051,1,2,"ribosomal subunit","CC"
"19","GO:0005586",0.828749402160977,0.999999999999999,1,1,"collagen type III trimer","CC"
"175","GO:0043229",0.848378698682562,0.507543333621835,23,35,"intracellular organelle","CC"
"173","GO:0043227",0.848432551607582,0.420118793107241,20,31,"membrane-bounded organelle","CC"
"244","GO:0098794",0.861817816499859,0.370387134517257,6,10,"postsynapse","CC"
"51","GO:0005840",0.880747616844063,0.447898042125266,2,4,"ribosome","CC"
"183","GO:0043679",0.881740718314802,0.586606813902121,1,2,"axon terminus","CC"
"190","GO:0044306",0.881740718314802,0.586606813902121,1,2,"neuron projection terminus","CC"
"75","GO:0015630",0.894006997217125,0.562285468802747,1,2,"microtubule cytoskeleton","CC"
"168","GO:0043198",0.894006997217125,0.562285468802747,1,2,"dendritic shaft","CC"
"217","GO:0070382",0.894006997217125,0.562285468802747,1,2,"exocytic vesicle","CC"
"54","GO:0005882",0.896274911207203,0.557550311030897,1,2,"intermediate filament","CC"
"194","GO:0045111",0.896274911207203,0.557550311030897,1,2,"intermediate filament cytoskeleton","CC"
"177","GO:0043231",0.897905060677451,0.324265080220694,19,30,"intracellular membrane-bounded organelle","CC"
"78","GO:0016234",0.928976069877015,0.478637411809134,1,2,"inclusion body","CC"
"144","GO:0032991",0.942542412629351,0.222021100627202,20,31,"protein-containing complex","CC"
"204","GO:0045277",0.942701257054492,0.351710517974837,1,3,"respiratory chain complex IV","CC"
"176","GO:0043230",0.963091552426522,0.23425208285425,2,4,"extracellular organelle","CC"
"211","GO:0065010",0.963091552426522,0.23425208285425,2,4,"extracellular membrane-bounded organelle","CC"
"213","GO:0070062",0.963091552426522,0.23425208285425,2,4,"extracellular exosome","CC"
"278","GO:1903561",0.963091552426522,0.23425208285425,2,4,"extracellular vesicle","CC"
"284","GO:1990904",0.965682931728892,0.163930427896376,3,7,"ribonucleoprotein complex","CC"
"36","GO:0005768",0.967204820764964,0.259297399064474,1,3,"endosome","CC"
"266","GO:0101031",0.972517616041453,0.234710787257548,1,3,"protein folding chaperone complex","CC"
"27","GO:0005681",0.974474837718738,0.225049348884796,1,3,"spliceosomal complex","CC"
"214","GO:0070069",0.98069760310691,0.16513050612343,1,4,"cytochrome complex","CC"
"73","GO:0014069",0.981083851552464,0.189358542690798,1,3,"postsynaptic density","CC"
"140","GO:0032279",0.981083851552464,0.189358542690798,1,3,"asymmetric synapse","CC"
"255","GO:0098984",0.981083851552464,0.189358542690798,1,3,"neuron to neuron synapse","CC"
"115","GO:0030964",0.985024169340334,0.140528250477537,1,4,"NADH dehydrogenase complex","CC"
"202","GO:0045271",0.985024169340334,0.140528250477537,1,4,"respiratory chain complex I","CC"
"275","GO:1902494",0.985201188669045,0.0730816144319832,5,12,"catalytic complex","CC"
"243","GO:0098793",0.98754439709724,0.124814712258778,1,4,"presynapse","CC"
"264","GO:0099572",0.99458693873767,0.0720489203257985,1,4,"postsynaptic specialization","CC"
"31","GO:0005739",0.997240293941704,0.0227851190775514,3,10,"mitochondrion","CC"
"245","GO:0098796",0.997240293941704,0.0227851190775514,3,10,"membrane protein complex","CC"
"279","GO:1990204",0.997442412851207,0.025185533762725,2,8,"oxidoreductase complex","CC"
"117","GO:0031090",0.997628259112908,0.0174230544602025,6,15,"organelle membrane","CC"
"32","GO:0005740",0.999214740662647,0.00978217440763576,2,9,"mitochondrial envelope","CC"
"33","GO:0005743",0.999214740662647,0.00978217440763576,2,9,"mitochondrial inner membrane","CC"
"91","GO:0019866",0.999214740662647,0.00978217440763576,2,9,"organelle inner membrane","CC"
"131","GO:0031966",0.999214740662647,0.00978217440763576,2,9,"mitochondrial membrane","CC"
"132","GO:0031967",0.999214740662647,0.00978217440763576,2,9,"organelle envelope","CC"
"247","GO:0098803",0.999214740662647,0.00978217440763576,2,9,"respiratory chain complex","CC"
"276","GO:1902495",0.999214740662647,0.00978217440763576,2,9,"transmembrane transporter complex","CC"
"281","GO:1990351",0.999214740662647,0.00978217440763576,2,9,"transporter complex","CC"
"13","GO:0005575",1,0.532564898324518,28,41,"cellular_component","CC"
"268","GO:0110165",1,0.532564898324518,28,41,"cellular anatomical entity","CC"
"6","GO:0000974",1,0.107096143669735,0,2,"Prp19 complex","CC"
"10","GO:0001917",1,0.327001094412889,0,1,"photoreceptor inner segment","CC"
"37","GO:0005770",1,0.107096143669735,0,2,"late endosome","CC"
"41","GO:0005776",1,0.327001094412889,0,1,"autophagosome","CC"
"53","GO:0005874",1,0.327001094412889,0,1,"microtubule","CC"
"64","GO:0008021",1,0.327001094412889,0,1,"synaptic vesicle","CC"
"79","GO:0016235",1,0.261804264133055,0,1,"aggresome","CC"
"87","GO:0016469",1,0.433495094458307,0,1,"proton-transporting two-sector ATPase complex","CC"
"146","GO:0033177",1,0.433495094458307,0,1,"proton-transporting two-sector ATPase complex, proton-transporting domain","CC"
"149","GO:0034702",1,0.433495094458307,0,1,"monoatomic ion channel complex","CC"
"150","GO:0034703",1,0.433495094458307,0,1,"cation channel complex","CC"
"166","GO:0043195",1,0.327001094412889,0,1,"terminal bouton","CC"
"170","GO:0043204",1,0.327001094412889,0,1,"perikaryon","CC"
"199","GO:0045211",1,0.107096143669735,0,2,"postsynaptic membrane","CC"
"200","GO:0045259",1,0.433495094458307,0,1,"proton-transporting ATP synthase complex","CC"
"201","GO:0045263",1,0.433495094458307,0,1,"proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"203","GO:0045275",1,0.390804471891219,0,1,"respiratory chain complex III","CC"
"221","GO:0097060",1,0.107096143669735,0,2,"synaptic membrane","CC"
"227","GO:0097470",1,0.107096143669735,0,2,"ribbon synapse","CC"
"239","GO:0098684",1,0.107096143669735,0,2,"photoreceptor ribbon synapse","CC"
"241","GO:0098690",1,0.107096143669735,0,2,"glycinergic synapse","CC"
"265","GO:0099634",1,0.107096143669735,0,2,"postsynaptic specialization membrane","CC"
"283","GO:1990836",1,0.327001094412889,0,1,"lysosomal matrix","CC"
