"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3230","GO:0071229",0.173549202647128,1,3,3,"cellular response to acid chemical","BP"
"3231","GO:0071230",0.173549202647128,1,3,3,"cellular response to amino acid stimulus","BP"
"1772","GO:0034976",0.174290204720768,1,3,3,"response to endoplasmic reticulum stress","BP"
"1338","GO:0030162",0.174524564015916,0.933546284737741,11,15,"regulation of proteolysis","BP"
"2710","GO:0051130",0.175125337217985,0.921258482563166,15,21,"positive regulation of cellular component organization","BP"
"1221","GO:0019725",0.176865860120352,0.924830473280651,14,19,"cellular homeostasis","BP"
"1754","GO:0034612",0.178702556564611,1,3,3,"response to tumor necrosis factor","BP"
"3252","GO:0071356",0.178702556564611,1,3,3,"cellular response to tumor necrosis factor","BP"
"2147","GO:0044344",0.179188174348231,1,3,3,"cellular response to fibroblast growth factor stimulus","BP"
"3322","GO:0071774",0.179188174348231,1,3,3,"response to fibroblast growth factor","BP"
"2251","GO:0045732",0.17952377216792,1,3,3,"positive regulation of protein catabolic process","BP"
"3273","GO:0071453",0.182530749339825,1,3,3,"cellular response to oxygen levels","BP"
"1451","GO:0031333",0.184368562073852,1,3,3,"negative regulation of protein-containing complex assembly","BP"
"4160","GO:2001242",0.184551066439062,1,3,3,"regulation of intrinsic apoptotic signaling pathway","BP"
"404","GO:0006029",0.188185200437562,1,3,3,"proteoglycan metabolic process","BP"
"2280","GO:0045862",0.192136927511515,0.965593873397316,5,6,"positive regulation of proteolysis","BP"
"2238","GO:0045664",0.192289025926717,1,3,3,"regulation of neuron differentiation","BP"
"530","GO:0006790",0.192544989588766,0.96548620047285,5,6,"sulfur compound metabolic process","BP"
"251","GO:0002526",0.192960943052415,1,3,3,"acute inflammatory response","BP"
"2800","GO:0051591",0.193204397372727,1,3,3,"response to cAMP","BP"
"1074","GO:0014902",0.193959574292208,1,3,3,"myotube differentiation","BP"
"391","GO:0005975",0.19487874123731,0.923285035978008,11,15,"carbohydrate metabolic process","BP"
"68","GO:0001701",0.195561974121095,0.964686027800849,5,6,"in utero embryonic development","BP"
"1145","GO:0016197",0.195660026285935,1,3,3,"endosomal transport","BP"
"2792","GO:0051494",0.195738252016487,1,3,3,"negative regulation of cytoskeleton organization","BP"
"3832","GO:1902904",0.195738252016487,1,3,3,"negative regulation of supramolecular fiber organization","BP"
"2263","GO:0045787",0.195923498155185,1,3,3,"positive regulation of cell cycle","BP"
"1319","GO:0030032",0.196953890969843,1,3,3,"lamellipodium assembly","BP"
"3521","GO:0097581",0.196953890969843,1,3,3,"lamellipodium organization","BP"
"2719","GO:0051153",0.199929604761059,1,3,3,"regulation of striated muscle cell differentiation","BP"
"630","GO:0007167",0.200190224771858,0.914043184312742,12,17,"enzyme-linked receptor protein signaling pathway","BP"
"121","GO:0001890",0.20056656924988,1,3,3,"placenta development","BP"
"3706","GO:1901021",0.201478776332532,1,3,3,"positive regulation of calcium ion transmembrane transporter activity","BP"
"4166","GO:2001259",0.201478776332532,1,3,3,"positive regulation of cation channel activity","BP"
"3248","GO:0071347",0.204438128751631,1,3,3,"cellular response to interleukin-1","BP"
"1487","GO:0031929",0.204656639311479,1,3,3,"TOR signaling","BP"
"1890","GO:0038202",0.204656639311479,1,3,3,"TORC1 signaling","BP"
"728","GO:0008104",0.205241176521247,0.880164133354195,27,40,"protein localization","BP"
"3193","GO:0070727",0.205241176521247,0.880164133354195,27,40,"cellular macromolecule localization","BP"
"2737","GO:0051235",0.205750545306974,1,3,3,"maintenance of location","BP"
"733","GO:0008203",0.205761596259344,0.9619273578234,5,6,"cholesterol metabolic process","BP"
"1140","GO:0016125",0.205761596259344,0.9619273578234,5,6,"sterol metabolic process","BP"
"3813","GO:1902652",0.205761596259344,0.9619273578234,5,6,"secondary alcohol metabolic process","BP"
"3453","GO:0090207",0.205848292163523,1,3,3,"regulation of triglyceride metabolic process","BP"
"2713","GO:0051146",0.20606465446954,0.94128502561099,7,9,"striated muscle cell differentiation","BP"
"772","GO:0009057",0.207264340352824,0.910100853402927,12,17,"macromolecule catabolic process","BP"
"2732","GO:0051216",0.207650782049114,0.961407322561819,5,6,"cartilage development","BP"
"2170","GO:0045017",0.208067663732895,1,3,3,"glycerolipid biosynthetic process","BP"
"2348","GO:0046460",0.208067663732895,1,3,3,"neutral lipid biosynthetic process","BP"
"2350","GO:0046463",0.208067663732895,1,3,3,"acylglycerol biosynthetic process","BP"
"2675","GO:0050995",0.208067663732895,1,3,3,"negative regulation of lipid catabolic process","BP"
"1528","GO:0032386",0.208096681603351,1,3,3,"regulation of intracellular transport","BP"
"1762","GO:0034694",0.208189721761296,1,3,3,"response to prostaglandin","BP"
"2887","GO:0060004",0.20835530308006,1,3,3,"reflex","BP"
"3604","GO:0110020",0.208760841891877,1,3,3,"regulation of actomyosin structure organization","BP"
"498","GO:0006644",0.209686426053146,1,3,3,"phospholipid metabolic process","BP"
"1049","GO:0014706",0.210340658180219,0.939572523759182,7,9,"striated muscle tissue development","BP"
"3001","GO:0060537",0.210340658180219,0.939572523759182,7,9,"muscle tissue development","BP"
"1010","GO:0010927",0.212267497076493,0.96012453584517,5,6,"cellular component assembly involved in morphogenesis","BP"
"1656","GO:0032989",0.212267497076493,0.96012453584517,5,6,"cellular anatomical entity morphogenesis","BP"
"1366","GO:0030307",0.212948070336677,1,3,3,"positive regulation of cell growth","BP"
"112","GO:0001841",0.213345771884152,1,3,3,"neural tube formation","BP"
"113","GO:0001843",0.213345771884152,1,3,3,"neural tube closure","BP"
"1036","GO:0014020",0.213345771884152,1,3,3,"primary neural tube formation","BP"
"3012","GO:0060606",0.213345771884152,1,3,3,"tube closure","BP"
"494","GO:0006638",0.213817774433157,0.959689974982192,5,6,"neutral lipid metabolic process","BP"
"495","GO:0006639",0.213817774433157,0.959689974982192,5,6,"acylglycerol metabolic process","BP"
"2353","GO:0046486",0.213817774433157,0.959689974982192,5,6,"glycerolipid metabolic process","BP"
"1457","GO:0031345",0.214050699821675,1,3,3,"negative regulation of cell projection organization","BP"
"2469","GO:0048514",0.214728460219973,0.925209315600233,8,11,"blood vessel morphogenesis","BP"
"2150","GO:0044409",0.215058878647948,1,3,3,"symbiont entry into host","BP"
"2398","GO:0046718",0.215058878647948,1,3,3,"symbiont entry into host cell","BP"
"2820","GO:0051701",0.215058878647948,1,3,3,"biological process involved in interaction with host","BP"
"3831","GO:1902903",0.215079575751275,0.959334863860218,5,6,"regulation of supramolecular fiber organization","BP"
"729","GO:0008150",0.215420670544604,0.875186759000807,170,285,"biological_process","BP"
"1771","GO:0034767",0.217542068026723,0.958638184440833,5,6,"positive regulation of monoatomic ion transmembrane transport","BP"
"3924","GO:1904064",0.217542068026723,0.958638184440833,5,6,"positive regulation of cation transmembrane transport","BP"
"542","GO:0006821",0.217779967805621,1,3,3,"chloride transport","BP"
"2847","GO:0051962",0.218371490191571,1,3,3,"positive regulation of nervous system development","BP"
"2696","GO:0051056",0.218735843698492,0.95829870487541,5,6,"regulation of small GTPase mediated signal transduction","BP"
"2199","GO:0045214",0.219164259545304,1,3,3,"sarcomere organization","BP"
"531","GO:0006793",0.222833707450975,0.866257501019351,27,41,"phosphorus metabolic process","BP"
"532","GO:0006796",0.222833707450975,0.866257501019351,27,41,"phosphate-containing compound metabolic process","BP"
"566","GO:0006913",0.222925763993167,0.957098191342404,5,6,"nucleocytoplasmic transport","BP"
"2723","GO:0051169",0.222925763993167,0.957098191342404,5,6,"nuclear transport","BP"
"3235","GO:0071248",0.22315078157084,1,3,3,"cellular response to metal ion","BP"
"3238","GO:0071277",0.22315078157084,1,3,3,"cellular response to calcium ion","BP"
"760","GO:0008589",0.225532086321811,1,3,3,"regulation of smoothened signaling pathway","BP"
"2281","GO:0045880",0.225532086321811,1,3,3,"positive regulation of smoothened signaling pathway","BP"
"2817","GO:0051656",0.22647523012608,1,3,3,"establishment of organelle localization","BP"
"673","GO:0007399",0.226621513311555,0.861325393188295,29,44,"nervous system development","BP"
"3488","GO:0097006",0.227453000104293,1,3,3,"regulation of plasma lipoprotein particle levels","BP"
"2509","GO:0048644",0.227579933663716,1,3,3,"muscle organ morphogenesis","BP"
"2977","GO:0060415",0.227579933663716,1,3,3,"muscle tissue morphogenesis","BP"
"297","GO:0002757",0.230791052608653,0.931141193372559,7,9,"immune response-activating signaling pathway","BP"
"302","GO:0002764",0.230791052608653,0.931141193372559,7,9,"immune response-regulating signaling pathway","BP"
"2471","GO:0048518",0.231963282496738,0.836499210606406,61,98,"positive regulation of biological process","BP"
"1155","GO:0016358",0.234956102450485,1,3,3,"dendrite development","BP"
"714","GO:0007628",0.235171114482956,1,3,3,"adult walking behavior","BP"
"3483","GO:0090659",0.235171114482956,1,3,3,"walking behavior","BP"
"3006","GO:0060560",0.235925081368287,1,3,3,"developmental growth involved in morphogenesis","BP"
"1980","GO:0042692",0.238654529278053,0.901381254393725,10,14,"muscle cell differentiation","BP"
"2497","GO:0048598",0.238944884309975,0.901220872493244,10,14,"embryonic morphogenesis","BP"
"3123","GO:0070050",0.239350568399543,1,3,3,"neuron cellular homeostasis","BP"
"361","GO:0003208",0.24065241966473,1,3,3,"cardiac ventricle morphogenesis","BP"
"3520","GO:0097553",0.24156419812039,1,3,3,"calcium ion transmembrane import into cytosol","BP"
"1831","GO:0035773",0.242544124148624,1,3,3,"insulin secretion involved in cellular response to glucose stimulus","BP"
"3063","GO:0061178",0.242544124148624,1,3,3,"regulation of insulin secretion involved in cellular response to glucose stimulus","BP"
"703","GO:0007605",0.243293431994887,0.951061825050068,5,6,"sensory perception of sound","BP"
"2668","GO:0050954",0.243293431994887,0.951061825050068,5,6,"sensory perception of mechanical stimulus","BP"
"3120","GO:0065007",0.245279773940789,0.821114269361822,113,186,"biological regulation","BP"
"713","GO:0007626",0.247098403799161,0.924132381323136,7,9,"locomotory behavior","BP"
"330","GO:0003007",0.247627851228558,0.949734070915772,5,6,"heart morphogenesis","BP"
"2134","GO:0044093",0.248002508401072,0.896176076740636,10,14,"positive regulation of molecular function","BP"
"44","GO:0001525",0.248456672048734,0.926173131071155,6,8,"angiogenesis","BP"
"2743","GO:0051248",0.250688663270231,0.894664468068942,10,14,"negative regulation of protein metabolic process","BP"
"876","GO:0009895",0.250757496950814,0.907456155406476,8,11,"negative regulation of catabolic process","BP"
"3909","GO:1903829",0.251715586180362,0.948467917181166,5,6,"positive regulation of protein localization","BP"
"620","GO:0007154",0.253858829908453,0.816946998889192,67,108,"cell communication","BP"
"2578","GO:0050678",0.254737965967544,0.923458221572614,6,8,"regulation of epithelial cell proliferation","BP"
"4056","GO:2000026",0.256665784416477,0.857930881404646,18,27,"regulation of multicellular organismal development","BP"
"2647","GO:0050896",0.257294201210958,0.810520716798533,91,149,"response to stimulus","BP"
"757","GO:0008544",0.258254274721024,0.919191471291328,7,9,"epidermis development","BP"
"2922","GO:0060113",0.265398111965805,1,3,3,"inner ear receptor cell differentiation","BP"
"2924","GO:0060119",0.265398111965805,1,3,3,"inner ear receptor cell development","BP"
"2925","GO:0060122",0.265398111965805,1,3,3,"inner ear receptor cell stereocilium organization","BP"
"1927","GO:0042176",0.267673003765441,0.917747180256087,6,8,"regulation of protein catabolic process","BP"
"953","GO:0010647",0.268378530925945,0.842074696846238,21,32,"positive regulation of cell communication","BP"
"1311","GO:0023056",0.268378530925945,0.842074696846238,21,32,"positive regulation of signaling","BP"
"2858","GO:0055001",0.269400244474579,0.897764539916746,8,11,"muscle cell development","BP"
"868","GO:0009887",0.270395773618485,0.840603862623999,21,32,"animal organ morphogenesis","BP"
"2490","GO:0048583",0.271371801831652,0.812104151728577,44,70,"regulation of response to stimulus","BP"
"3710","GO:1901137",0.272526722508434,0.91556229004014,6,8,"carbohydrate derivative biosynthetic process","BP"
"1310","GO:0023052",0.278445085237891,0.796521559946857,66,107,"signaling","BP"
"2874","GO:0055082",0.282419811724113,0.865204850613052,12,17,"intracellular chemical homeostasis","BP"
"1863","GO:0036211",0.285174262695637,0.823341852057707,24,37,"protein modification process","BP"
"3432","GO:0090092",0.289241814790775,0.939973330350765,4,5,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP"
"3753","GO:1901800",0.289327214315129,1,2,2,"positive regulation of proteasomal protein catabolic process","BP"
"3855","GO:1903052",0.289327214315129,1,2,2,"positive regulation of proteolysis involved in protein catabolic process","BP"
"2022","GO:0043086",0.289762439701551,0.907617956812141,6,8,"negative regulation of catalytic activity","BP"
"2859","GO:0055002",0.290632334467632,0.907209287952793,6,8,"striated muscle cell development","BP"
"2579","GO:0050679",0.290825596677606,0.939449973535332,4,5,"positive regulation of epithelial cell proliferation","BP"
"2741","GO:0051246",0.292405844846068,0.83362435582338,17,26,"regulation of protein metabolic process","BP"
"2279","GO:0045861",0.294415981785389,0.905423101767848,6,8,"negative regulation of proteolysis","BP"
"1767","GO:0034763",0.297018649126816,1,2,2,"negative regulation of transmembrane transport","BP"
"64","GO:0001667",0.297306422559904,0.937286085597766,4,5,"ameboidal-type cell migration","BP"
"3804","GO:1902533",0.299703237428739,0.839760244505355,14,21,"positive regulation of intracellular signal transduction","BP"
"2813","GO:0051641",0.300160439738042,0.794578800618682,37,58,"cellular localization","BP"
"1151","GO:0016310",0.300416654357452,0.822728457126402,19,29,"phosphorylation","BP"
"1877","GO:0036503",0.301241943337785,1,2,2,"ERAD pathway","BP"
"1244","GO:0021536",0.30176330890137,1,2,2,"diencephalon development","BP"
"1418","GO:0030902",0.30176330890137,1,2,2,"hindbrain development","BP"
"3073","GO:0061351",0.30176330890137,1,2,2,"neural precursor cell proliferation","BP"
"3161","GO:0070374",0.301865916352734,0.935742114735469,4,5,"positive regulation of ERK1 and ERK2 cascade","BP"
"2114","GO:0043586",0.302850964882462,1,2,2,"tongue development","BP"
"1156","GO:0016441",0.303849195211555,1,2,2,"post-transcriptional gene silencing","BP"
"730","GO:0008152",0.304820670601032,0.770005848181122,105,175,"metabolic process","BP"
"1121","GO:0016043",0.305988339958105,0.774474896863346,62,100,"cellular component organization","BP"
"3781","GO:1902115",0.306147189245465,0.899795158023733,6,8,"regulation of organelle assembly","BP"
"2703","GO:0051094",0.306390454122294,0.835090487488404,14,21,"positive regulation of developmental process","BP"
"440","GO:0006338",0.306600500587159,0.899574948411114,6,8,"chromatin remodeling","BP"
"873","GO:0009892",0.306899339604284,0.797073610278166,29,46,"negative regulation of metabolic process","BP"
"629","GO:0007166",0.307058844625763,0.791075391394059,34,54,"cell surface receptor signaling pathway","BP"
"723","GO:0008045",0.307741343315344,1,2,2,"motor neuron axon guidance","BP"
"2939","GO:0060272",0.308044241067975,1,2,2,"embryonic skeletal joint morphogenesis","BP"
"3371","GO:0072498",0.308044241067975,1,2,2,"embryonic skeletal joint development","BP"
"516","GO:0006730",0.309355597931787,1,2,2,"one-carbon metabolic process","BP"
"2699","GO:0051090",0.3097095630592,0.933043979720256,4,5,"regulation of DNA-binding transcription factor activity","BP"
"815","GO:0009267",0.30980593179234,0.933010497336909,4,5,"cellular response to starvation","BP"
"2971","GO:0060390",0.310068652008066,1,2,2,"regulation of SMAD protein signal transduction","BP"
"2940","GO:0060284",0.310522706814104,0.861480546741368,9,13,"regulation of cell development","BP"
"3399","GO:0080135",0.311713491238788,1,2,2,"regulation of cellular response to stress","BP"
"1458","GO:0031346",0.3118946818937,0.896987994333998,6,8,"positive regulation of cell projection organization","BP"
"1234","GO:0021515",0.311921678830038,1,2,2,"cell differentiation in spinal cord","BP"
