"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3575","GO:0048856",0.00623722866866591,0.99641309016282,184,244,"anatomical structure development","BP"
"5279","GO:0110053",0.00656780170869412,0.998935503977715,23,25,"regulation of actin filament organization","BP"
"2364","GO:0033993",0.00679847816762137,0.997354744315421,53,64,"response to lipid","BP"
"3546","GO:0048731",0.00702876653045406,0.99607845457918,142,185,"system development","BP"
"1787","GO:0023051",0.00777437450822606,0.99593737371871,105,134,"regulation of signaling","BP"
"5129","GO:0097435",0.00787611166164248,0.996890829765444,53,64,"supramolecular fiber organization","BP"
"178","GO:0001944",0.00850910133015935,0.997167684259402,41,48,"vasculature development","BP"
"5348","GO:0141124",0.00905063901388185,0.995979121608278,65,80,"intracellular signaling cassette","BP"
"3792","GO:0051239",0.0091248428213897,0.995292361991694,96,122,"regulation of multicellular organismal process","BP"
"3870","GO:0051493",0.00974388285007014,0.997189230446661,33,38,"regulation of cytoskeleton organization","BP"
"4148","GO:0060429",0.0104941021470697,0.995888668423722,49,59,"epithelium development","BP"
"2151","GO:0032501",0.0106246506104305,0.993656785258356,190,254,"multicellular organismal process","BP"
"3459","GO:0048514",0.0107483027096667,0.996859450377097,33,38,"blood vessel morphogenesis","BP"
"1150","GO:0009888",0.0110473213564739,0.994576106746336,79,99,"tissue development","BP"
"2152","GO:0032502",0.0116372420321692,0.993000949721888,194,260,"developmental process","BP"
"1799","GO:0030030",0.0118926737640797,0.994481761145096,67,83,"cell projection organization","BP"
"1275","GO:0010646",0.0120480320748629,0.99345853206261,105,135,"regulation of cell communication","BP"
"4748","GO:0072001",0.0124050726353667,0.998646616836544,17,18,"renal system development","BP"
"2843","GO:0043087",0.0125723564601204,1,12,12,"regulation of GTPase activity","BP"
"2264","GO:0032970",0.0129436596610411,0.996555859623736,28,32,"regulation of actin filament-based process","BP"
"838","GO:0007154",0.0131267333326047,0.99229852155852,145,191,"cell communication","BP"
"1788","GO:0023052",0.0131267333326047,0.99229852155852,145,191,"signaling","BP"
"3777","GO:0051179",0.0132141103740389,0.992150503417715,156,207,"localization","BP"
"5293","GO:0120036",0.0142637796648924,0.993276439411014,66,82,"plasma membrane bounded cell projection organization","BP"
"3088","GO:0045321",0.0157235106040435,0.996322130078617,24,27,"leukocyte activation","BP"
"969","GO:0008154",0.015842412652039,0.998205689553976,16,17,"actin polymerization or depolymerization","BP"
"872","GO:0007264",0.015865811930665,0.996283429452789,24,27,"small GTPase-mediated signal transduction","BP"
"980","GO:0008283",0.016867756937898,0.991228804079528,81,103,"cell population proliferation","BP"
"3681","GO:0050878",0.0169556940731924,0.99805246228677,16,17,"regulation of body fluid levels","BP"
"705","GO:0006790",0.0170646550446851,1,11,11,"sulfur compound metabolic process","BP"
"842","GO:0007160",0.0170950900555126,0.998033106438949,16,17,"cell-matrix adhesion","BP"
"137","GO:0001822",0.0171296988698836,0.998028295051971,16,17,"kidney development","BP"
"3788","GO:0051234",0.0174277296862635,0.989704657231319,132,174,"establishment of localization","BP"
"711","GO:0006810",0.0174882719266048,0.989740615155525,127,167,"transport","BP"
"3172","GO:0045765",0.0175589512502817,0.997968429837463,16,17,"regulation of angiogenesis","BP"
"5508","GO:1901342",0.0175589512502817,0.997968429837463,16,17,"regulation of vasculature development","BP"
"5563","GO:1901888",0.0175976343467182,0.997963017793452,16,17,"regulation of cell junction assembly","BP"
"1300","GO:0010717",0.0177157042011875,1,11,11,"regulation of epithelial to mesenchymal transition","BP"
"881","GO:0007275",0.0178146667083397,0.989176140803096,158,210,"multicellular organism development","BP"
"400","GO:0003158",0.0182158935355563,1,11,11,"endothelium development","BP"
"3725","GO:0051046",0.0182912692108398,0.994901903708956,27,31,"regulation of secretion","BP"
"1167","GO:0009966",0.0183387903355958,0.990020259293863,92,118,"regulation of signal transduction","BP"
"3370","GO:0046903",0.0186065775901319,0.992900279501858,40,48,"secretion","BP"
"2109","GO:0032355",0.0188780280035053,0.997809743553964,15,16,"response to estradiol","BP"
"3647","GO:0050808",0.0191059842691307,0.994639013845364,27,31,"synapse organization","BP"
"797","GO:0007010",0.0194090045936095,0.990446723220874,66,83,"cytoskeleton organization","BP"
"3328","GO:0046649",0.0206180737874536,0.994988507524403,23,26,"lymphocyte activation","BP"
"763","GO:0006935",0.0208565712310331,0.997527611912089,15,16,"chemotaxis","BP"
"2750","GO:0042330",0.0208565712310331,0.997527611912089,15,16,"taxis","BP"
"2717","GO:0042127",0.0212981839231307,0.989421108694292,66,83,"regulation of cell population proliferation","BP"
"961","GO:0008064",0.0218269447057444,0.997386768909315,15,16,"regulation of actin polymerization or depolymerization","BP"
"1906","GO:0030832",0.0218269447057444,0.997386768909315,15,16,"regulation of actin filament length","BP"
"2711","GO:0042110",0.022621787990341,0.995610947888216,19,21,"T cell activation","BP"
"3836","GO:0051345",0.0227756681414935,0.997247548537719,15,16,"positive regulation of hydrolase activity","BP"
"4426","GO:0065009",0.0229070602866414,0.988953969321827,59,74,"regulation of molecular function","BP"
"3871","GO:0051494",0.0233052195696056,0.997169199223107,15,16,"negative regulation of cytoskeleton organization","BP"
"2934","GO:0043542",0.02358105323159,0.997128209307403,15,16,"endothelial cell migration","BP"
"5141","GO:0097581",0.0239209240439204,1,10,10,"lamellipodium organization","BP"
"1493","GO:0016053",0.0245452161710792,1,10,10,"organic acid biosynthetic process","BP"
"3283","GO:0046394",0.0245452161710792,1,10,10,"carboxylic acid biosynthetic process","BP"
"2986","GO:0044272",0.0247248905079207,1,10,10,"sulfur compound biosynthetic process","BP"
"3458","GO:0048513",0.0247283386008931,0.985567246361524,108,141,"animal organ development","BP"
"5479","GO:1901135",0.0248504314387572,0.991965320427914,29,34,"carbohydrate derivative metabolic process","BP"
"3099","GO:0045471",0.024910636237346,1,10,10,"response to ethanol","BP"
"2707","GO:0042098",0.0251115909946685,1,10,10,"T cell proliferation","BP"
"3329","GO:0046651",0.0251115909946685,1,10,10,"lymphocyte proliferation","BP"
"4768","GO:0072073",0.0258993302211755,1,10,10,"kidney epithelium development","BP"
"1323","GO:0010811",0.0259660948828238,1,10,10,"positive regulation of cell-substrate adhesion","BP"
"3807","GO:0051261",0.0260147826991056,1,10,10,"protein depolymerization","BP"
"5706","GO:1902903",0.0263987880894835,0.991385793699144,29,34,"regulation of supramolecular fiber organization","BP"
"4172","GO:0060491",0.0264802161441986,0.996690161025842,15,16,"regulation of cell projection assembly","BP"
"5289","GO:0120032",0.0264802161441986,0.996690161025842,15,16,"regulation of plasma membrane bounded cell projection assembly","BP"
"181","GO:0001952",0.0265731619341093,1,10,10,"regulation of cell-matrix adhesion","BP"
"4704","GO:0071695",0.0272924201099195,1,10,10,"anatomical structure maturation","BP"
"4244","GO:0060828",0.0273872360593173,1,10,10,"regulation of canonical Wnt signaling pathway","BP"
"3582","GO:0048870",0.0278678581036978,0.984871202406104,78,100,"cell motility","BP"
"3793","GO:0051240",0.0298197381447544,0.984962247480439,61,77,"positive regulation of multicellular organismal process","BP"
"2928","GO:0043523",0.0299957953173426,0.996191499055186,14,15,"regulation of neuron apoptotic process","BP"
"3849","GO:0051402",0.0299957953173426,0.996191499055186,14,15,"neuron apoptotic process","BP"
"2990","GO:0044283",0.0300146412741154,0.996188544320487,14,15,"small molecule biosynthetic process","BP"
"1129","GO:0009653",0.030637780780568,0.982002427942093,102,133,"anatomical structure morphogenesis","BP"
"5542","GO:1901700",0.0322974434301539,0.981907813079552,81,105,"response to oxygen-containing compound","BP"
"839","GO:0007155",0.0324396944662066,0.984426604161207,53,66,"cell adhesion","BP"
"1534","GO:0016477",0.0335468761164486,0.98167811982407,74,95,"cell migration","BP"
"875","GO:0007267",0.033993311468185,0.98673441603823,35,42,"cell-cell signaling","BP"
"5326","GO:0140352",0.0344994352077386,0.985849348896365,37,45,"export from cell","BP"
"847","GO:0007166",0.0348185928879167,0.981352808051548,69,88,"cell surface receptor signaling pathway","BP"
"3554","GO:0048762",0.0353522408179746,0.990666335953239,21,24,"mesenchymal cell differentiation","BP"
"5397","GO:1900024",0.0370705495614905,1,9,9,"regulation of substrate adhesion-dependent cell spreading","BP"
"4749","GO:0072006",0.037534622554212,1,9,9,"nephron development","BP"
"5816","GO:1903530",0.0377408624730536,0.988345998766334,24,28,"regulation of secretion by cell","BP"
"4517","GO:0070661",0.0379315468771855,0.994976143670224,13,14,"leukocyte proliferation","BP"
"3095","GO:0045446",0.0382023861913589,1,9,9,"endothelial cell differentiation","BP"
"1922","GO:0030865",0.0382494693796093,1,9,9,"cortical cytoskeleton organization","BP"
"1120","GO:0009611",0.0383378725917978,0.986847370976546,27,32,"response to wounding","BP"
"5560","GO:1901879",0.038352611496619,1,9,9,"regulation of protein depolymerization","BP"
"3636","GO:0050793",0.0386713103009164,0.977112029194352,95,124,"regulation of developmental process","BP"
"1773","GO:0022603",0.0390134449660392,0.981847639577269,46,57,"regulation of anatomical structure morphogenesis","BP"
"3607","GO:0050708",0.0394708739849785,0.991584544921136,17,19,"regulation of protein secretion","BP"
"5012","GO:0090287",0.0396198512466103,0.991545927016493,17,19,"regulation of cellular response to growth factor stimulus","BP"
"1804","GO:0030041",0.040870389682521,0.994484709419731,13,14,"actin filament polymerization","BP"
"1907","GO:0030833",0.040870389682521,0.994484709419731,13,14,"regulation of actin filament polymerization","BP"
"657","GO:0006629",0.0413284432350066,0.98564359883926,27,32,"lipid metabolic process","BP"
"846","GO:0007165",0.0425760804031399,0.972842689787516,134,179,"signal transduction","BP"
"2451","GO:0034764",0.0434327384109555,0.994047688412383,13,14,"positive regulation of transmembrane transport","BP"
"3744","GO:0051093",0.0437675626788842,0.980000605741958,42,52,"negative regulation of developmental process","BP"
"1777","GO:0022612",0.0451150201708199,0.993756552904616,13,14,"gland morphogenesis","BP"
"3728","GO:0051049",0.0478751876159324,0.973240478584993,69,89,"regulation of transport","BP"
"3577","GO:0048858",0.0496684177269145,0.979621556028785,33,40,"cell projection morphogenesis","BP"
"866","GO:0007229",0.0498476093657582,1,8,8,"integrin-mediated signaling pathway","BP"
"5682","GO:1902743",0.0501018888516134,1,8,8,"regulation of lamellipodium organization","BP"
"2494","GO:0035272",0.050591481283084,1,8,8,"exocrine system development","BP"
"2978","GO:0044093",0.0507690126705467,0.977197642365923,38,47,"positive regulation of molecular function","BP"
"2046","GO:0031960",0.0507933427103457,0.992859945342227,12,13,"response to corticosteroid","BP"
"5480","GO:1901136",0.0511597365980808,1,8,8,"carbohydrate derivative catabolic process","BP"
"2252","GO:0032940",0.0511849563963023,0.977911497017665,35,43,"secretion by cell","BP"
"5291","GO:0120034",0.0519060767916828,1,8,8,"positive regulation of plasma membrane bounded cell projection assembly","BP"
"126","GO:0001775",0.0522128601012534,0.979733586792071,29,35,"cell activation","BP"
"1034","GO:0009100",0.0528750243448697,0.988088036546728,16,18,"glycoprotein metabolic process","BP"
"3179","GO:0045785",0.053261348804708,0.984864485217372,20,23,"positive regulation of cell adhesion","BP"
"1911","GO:0030837",0.0533171079463206,1,8,8,"negative regulation of actin filament polymerization","BP"
"1695","GO:0021761",0.0535454859993011,1,8,8,"limbic system development","BP"
"1301","GO:0010718",0.0536542858700669,1,8,8,"positive regulation of epithelial to mesenchymal transition","BP"
"95","GO:0001657",0.0537613543267055,1,8,8,"ureteric bud development","BP"
"138","GO:0001823",0.0537613543267055,1,8,8,"mesonephros development","BP"
"4799","GO:0072163",0.0537613543267055,1,8,8,"mesonephric epithelium development","BP"
"4800","GO:0072164",0.0537613543267055,1,8,8,"mesonephric tubule development","BP"
"4861","GO:0072359",0.0541093314493135,0.97139520220954,56,71,"circulatory system development","BP"
"3697","GO:0050920",0.0541239773499488,1,8,8,"regulation of chemotaxis","BP"
"4751","GO:0072009",0.0542033963748226,1,8,8,"nephron epithelium development","BP"
"4330","GO:0061326",0.054223062715276,1,8,8,"renal tubule development","BP"
"2997","GO:0044344",0.0548781904729943,1,8,8,"cellular response to fibroblast growth factor stimulus","BP"
"4717","GO:0071774",0.0548781904729943,1,8,8,"response to fibroblast growth factor","BP"
"817","GO:0007044",0.0551130507391693,1,8,8,"cell-substrate junction assembly","BP"
"3398","GO:0048041",0.0551130507391693,1,8,8,"focal adhesion assembly","BP"
"5372","GO:0150115",0.0551130507391693,1,8,8,"cell-substrate junction organization","BP"
"2454","GO:0034767",0.0552026895212293,1,8,8,"positive regulation of monoatomic ion transmembrane transport","BP"
"5903","GO:1904064",0.0552026895212293,1,8,8,"positive regulation of cation transmembrane transport","BP"
"5707","GO:1902904",0.055810450593246,0.987268234817231,16,18,"negative regulation of supramolecular fiber organization","BP"
"4380","GO:0061640",0.0558994078149725,1,8,8,"cytoskeleton-dependent cytokinesis","BP"
"1495","GO:0016055",0.0561079329156052,0.98718448785529,16,18,"Wnt signaling pathway","BP"
"3486","GO:0048585",0.056213424488886,0.971338472612988,49,62,"negative regulation of response to stimulus","BP"
"2682","GO:0040011",0.057222505130369,0.969626962472406,54,69,"locomotion","BP"
"5006","GO:0090263",0.0573197990212594,1,8,8,"positive regulation of canonical Wnt signaling pathway","BP"
"211","GO:0002065",0.0573842216226289,1,8,8,"columnar/cuboidal epithelial cell differentiation","BP"
"1168","GO:0009967",0.0573867480870418,0.968529215649876,60,77,"positive regulation of signal transduction","BP"
"2929","GO:0043524",0.0575284339910511,0.991634915692714,12,13,"negative regulation of neuron apoptotic process","BP"
"3735","GO:0051056",0.0586357089212691,0.991428929921342,12,13,"regulation of small GTPase mediated signal transduction","BP"
"978","GO:0008219",0.059498882142311,0.96528353232792,73,95,"cell death","BP"
"1387","GO:0012501",0.059498882142311,0.96528353232792,73,95,"programmed cell death","BP"
"203","GO:0002040",0.0595125958700368,0.99126490355385,12,13,"sprouting angiogenesis","BP"
"3997","GO:0055085",0.0599686938440454,0.972476276717031,37,46,"transmembrane transport","BP"
"5294","GO:0120039",0.0603089597537508,0.97456810135115,32,39,"plasma membrane bounded cell projection morphogenesis","BP"
"2972","GO:0044087",0.0606766506074992,0.968756200459349,49,62,"regulation of cellular component biogenesis","BP"
"3634","GO:0050790",0.0614661843519349,0.969073628213837,45,57,"regulation of catalytic activity","BP"
"4170","GO:0060485",0.0622859987973681,0.979135565037253,22,26,"mesenchyme development","BP"
"2683","GO:0040012",0.0624906791340084,0.967081652490433,51,65,"regulation of locomotion","BP"
"5534","GO:1901654",0.063902308849487,0.985103546648018,15,17,"response to ketone","BP"
"62","GO:0000902",0.0677203707974756,0.966285651268078,43,54,"cell morphogenesis","BP"
"844","GO:0007163",0.0684644541455362,0.98376842647825,15,17,"establishment or maintenance of cell polarity","BP"
"3847","GO:0051384",0.0688818911089091,0.989637423280499,11,12,"response to glucocorticoid","BP"
"2001","GO:0031344",0.0695622977183714,0.966233906117373,40,50,"regulation of cell projection organization","BP"
"5292","GO:0120035",0.0695622977183714,0.966233906117373,40,50,"regulation of plasma membrane bounded cell projection organization","BP"
"1277","GO:0010648",0.0696326791329982,0.964363969443015,45,57,"negative regulation of cell communication","BP"
"1790","GO:0023057",0.0696326791329982,0.964363969443015,45,57,"negative regulation of signaling","BP"
"148","GO:0001837",0.069886176302633,0.983346977760002,15,17,"epithelial to mesenchymal transition","BP"
"3942","GO:0051896",0.071896660799566,0.989047150222961,11,12,"regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP"
"3626","GO:0050773",0.0723280730229387,1,8,8,"regulation of dendrite development","BP"
"911","GO:0007431",0.0728347524033005,1,7,7,"salivary gland development","BP"
"2229","GO:0032879",0.0731816603983104,0.955280408696417,79,104,"regulation of localization","BP"
"3485","GO:0048584",0.0734901125300624,0.955779035478743,74,97,"positive regulation of response to stimulus","BP"
"5728","GO:1903018",0.0735279529048084,1,7,7,"regulation of glycoprotein metabolic process","BP"
"2700","GO:0042060",0.0742520345153661,0.977677056415706,18,21,"wound healing","BP"
"4270","GO:0060996",0.0747295706414195,0.988484559530423,11,12,"dendritic spine development","BP"
"2175","GO:0032640",0.0748500693025868,1,7,7,"tumor necrosis factor production","BP"
"2189","GO:0032680",0.0748500693025868,1,7,7,"regulation of tumor necrosis factor production","BP"
"4708","GO:0071706",0.0748500693025868,1,7,7,"tumor necrosis factor superfamily cytokine production","BP"
"5828","GO:1903555",0.0748500693025868,1,7,7,"regulation of tumor necrosis factor superfamily cytokine production","BP"
"3726","GO:0051047",0.0751590932937788,0.977342533153278,18,21,"positive regulation of secretion","BP"
"874","GO:0007266",0.0757403413539906,0.988281991824441,11,12,"Rho protein signal transduction","BP"
"5237","GO:0099536",0.075788617745783,0.976936370207544,19,22,"synaptic signaling","BP"
"3722","GO:0051017",0.0762311353557395,0.988183286011965,11,12,"actin filament bundle assembly","BP"
"4368","GO:0061572",0.0762311353557395,0.988183286011965,11,12,"actin filament bundle organization","BP"
"942","GO:0007610",0.0766845301202232,0.976777522157058,18,21,"behavior","BP"
"2460","GO:0035023",0.0771270646224087,1,7,7,"regulation of Rho protein signal transduction","BP"
"1536","GO:0016485",0.0774860489362197,0.987929879841492,11,12,"protein processing","BP"
"1093","GO:0009306",0.077613754967022,0.972984332404984,21,25,"protein secretion","BP"
"2535","GO:0035592",0.077613754967022,0.972984332404984,21,25,"establishment of protein localization to extracellular region","BP"
"4703","GO:0071692",0.077613754967022,0.972984332404984,21,25,"protein localization to extracellular region","BP"
"315","GO:0002695",0.0776327667650512,1,7,7,"negative regulation of leukocyte activation","BP"
"3609","GO:0050714",0.0777628657413962,0.98787378415471,11,12,"positive regulation of protein secretion","BP"
"4272","GO:0060998",0.0778261750441258,1,7,7,"regulation of dendritic spine development","BP"
"2718","GO:0042129",0.0779221670036153,1,7,7,"regulation of T cell proliferation","BP"
"3594","GO:0050670",0.0779221670036153,1,7,7,"regulation of lymphocyte proliferation","BP"
"1861","GO:0030323",0.0779670196894698,0.987832367595198,11,12,"respiratory tube development","BP"
"1862","GO:0030324",0.0779670196894698,0.987832367595198,11,12,"lung development","BP"
"2793","GO:0042698",0.0780363980727315,1,7,7,"ovulation cycle","BP"
"757","GO:0006915",0.0783306309823849,0.952959632785746,71,93,"apoptotic process","BP"
"4774","GO:0072080",0.0783323910473412,1,7,7,"nephron tubule development","BP"
"2936","GO:0043547",0.0784526250956231,1,7,7,"positive regulation of GTPase activity","BP"
"1132","GO:0009719",0.0786503593405923,0.951264767472606,80,106,"response to endogenous stimulus","BP"
"1325","GO:0010817",0.07881408746884,0.972478754125092,21,25,"regulation of hormone levels","BP"
"1739","GO:0021953",0.0789571522394153,1,7,7,"central nervous system neuron differentiation","BP"
"2864","GO:0043242",0.0792145474838379,1,7,7,"negative regulation of protein-containing complex disassembly","BP"
"5561","GO:1901880",0.0792145474838379,1,7,7,"negative regulation of protein depolymerization","BP"
"3530","GO:0048699",0.0796634406885188,0.954038947571519,61,79,"generation of neurons","BP"
"3939","GO:0051893",0.0797235559772659,1,7,7,"regulation of focal adhesion assembly","BP"
"4958","GO:0090109",0.0797235559772659,1,7,7,"regulation of cell-substrate junction assembly","BP"
"5373","GO:0150116",0.0797235559772659,1,7,7,"regulation of cell-substrate junction organization","BP"
"60","GO:0000768",0.0801740651024341,1,7,7,"syncytium formation by plasma membrane fusion","BP"
"770","GO:0006949",0.0801740651024341,1,7,7,"syncytium formation","BP"
"5324","GO:0140253",0.0801740651024341,1,7,7,"cell-cell fusion","BP"
"2687","GO:0040017",0.0805312009520769,0.962906611228774,33,41,"positive regulation of locomotion","BP"
"29","GO:0000281",0.0807753616516573,1,7,7,"mitotic cytokinesis","BP"
"4945","GO:0090066",0.0813007636863954,0.966189985207313,27,33,"regulation of anatomical structure size","BP"
"1035","GO:0009101",0.0816816674805053,0.987072049194876,11,12,"glycoprotein biosynthetic process","BP"
"2866","GO:0043244",0.0823477349318112,0.986934377311198,11,12,"regulation of protein-containing complex disassembly","BP"
"2003","GO:0031346",0.0826876334129637,0.967908835671059,24,29,"positive regulation of cell projection organization","BP"
"4035","GO:0060070",0.0828091062001356,0.9868387774409,11,12,"canonical Wnt signaling pathway","BP"
"3173","GO:0045766",0.0830155007282415,1,7,7,"positive regulation of angiogenesis","BP"
"5891","GO:1904018",0.0830155007282415,1,7,7,"positive regulation of vasculature development","BP"
"197","GO:0002009",0.0836033520334504,0.965053471792808,27,33,"morphogenesis of an epithelium","BP"
"1829","GO:0030182",0.0836421092274744,0.952092672539371,58,75,"neuron differentiation","BP"
"6161","GO:2000145",0.0853480105033702,0.953295301888909,49,63,"regulation of cell motility","BP"
"3643","GO:0050804",0.0855058768857758,0.978555449869931,15,17,"modulation of chemical synaptic transmission","BP"
"5225","GO:0099177",0.0855058768857758,0.978555449869931,15,17,"regulation of trans-synaptic signaling","BP"
"851","GO:0007178",0.0886556932367386,0.977795820876327,14,16,"cell surface receptor protein serine/threonine kinase signaling pathway","BP"
"1170","GO:0009987",0.0907466481883318,0.953864786914668,353,502,"cellular process","BP"
"713","GO:0006812",0.0909074679483038,0.957395277140507,32,40,"monoatomic cation transport","BP"
"1527","GO:0016358",0.0926245659547565,0.970697228766668,18,21,"dendrite development","BP"
"3901","GO:0051656",0.0927737469909726,0.96646217249543,21,25,"establishment of organelle localization","BP"
"5111","GO:0097305",0.0940314854616209,0.970380568577535,17,20,"response to alcohol","BP"
"2900","GO:0043410",0.0944469066603379,0.970218210426054,17,20,"positive regulation of MAPK cascade","BP"
"3755","GO:0051128",0.0963518213542475,0.935806658346753,105,141,"regulation of cellular component organization","BP"
"371","GO:0003008",0.0964638064590898,0.946309416891965,49,63,"system process","BP"
"3642","GO:0050803",0.09661522567403,0.969367442914792,17,20,"regulation of synapse structure or activity","BP"
"3646","GO:0050807",0.09661522567403,0.969367442914792,17,20,"regulation of synapse organization","BP"
"2254","GO:0032943",0.0974514832441025,0.983994902668403,10,11,"mononuclear cell proliferation","BP"
"2449","GO:0034762",0.0979603308681984,0.964381656556453,20,24,"regulation of transmembrane transport","BP"
"3689","GO:0050896",0.0982204522819418,0.930600649648936,226,314,"response to stimulus","BP"
"1420","GO:0014823",0.0983930063458489,0.983789768078844,10,11,"response to activity","BP"
"1269","GO:0010639",0.0987639032000477,0.964024447970564,20,24,"negative regulation of organelle organization","BP"
"1866","GO:0030334",0.0991900264986005,0.94465781110002,48,62,"regulation of cell migration","BP"
"982","GO:0008285",0.10016922448309,0.954379298397152,29,36,"negative regulation of cell population proliferation","BP"
"1149","GO:0009887",0.10115325205414,0.949856101060229,35,44,"animal organ morphogenesis","BP"
"4190","GO:0060562",0.102106306996269,0.967188238854272,17,20,"epithelial tube morphogenesis","BP"
"4486","GO:0070371",0.102558176801461,0.982873105919612,10,11,"ERK1 and ERK2 cascade","BP"
"2091","GO:0032272",0.102958644594747,0.9827841871044,10,11,"negative regulation of protein polymerization","BP"
"2777","GO:0042542",0.103114636206383,0.97341472860299,13,15,"response to hydrogen peroxide","BP"
"1820","GO:0030154",0.103187972957544,0.928449433183009,134,182,"cell differentiation","BP"
"3581","GO:0048869",0.103187972957544,0.928449433183009,134,182,"cellular developmental process","BP"
"1918","GO:0030856",0.103757801773173,0.982606334858525,10,11,"regulation of epithelial cell differentiation","BP"
"1801","GO:0030032",0.103842936514644,1,6,6,"lamellipodium assembly","BP"
"3357","GO:0046847",0.103869228163425,1,6,6,"filopodium assembly","BP"
"3866","GO:0051489",0.103869228163425,1,6,6,"regulation of filopodium assembly","BP"
"2156","GO:0032526",0.104373865804164,1,6,6,"response to retinoic acid","BP"
"2531","GO:0035556",0.104386179264734,0.931721342874783,89,119,"intracellular signal transduction","BP"
"981","GO:0008284",0.104839390713206,0.943282673282115,43,55,"positive regulation of cell population proliferation","BP"
"3519","GO:0048666",0.105338307924479,0.939699063898074,51,66,"neuron development","BP"
"4271","GO:0060997",0.10561644214451,1,6,6,"dendritic spine morphogenesis","BP"
"3757","GO:0051130",0.105825491651567,0.936842243229758,59,77,"positive regulation of cellular component organization","BP"
"3560","GO:0048812",0.106145715443027,0.951138350538684,29,36,"neuron projection morphogenesis","BP"
"3044","GO:0045010",0.107334987385918,1,6,6,"actin nucleation","BP"
"5134","GO:0097485",0.107462415989007,0.98177477663359,10,11,"neuron projection guidance","BP"
"4309","GO:0061138",0.107500597143362,0.981766145719896,10,11,"morphogenesis of a branching epithelium","BP"
"5846","GO:1903707",0.107537755570046,1,6,6,"negative regulation of hemopoiesis","BP"
"967","GO:0008150",0.107658622583109,0.953826765214137,363,518,"biological_process","BP"
"4519","GO:0070664",0.107704696700231,1,6,6,"negative regulation of leukocyte proliferation","BP"
"1555","GO:0017157",0.107725083124258,1,6,6,"regulation of exocytosis","BP"
"1276","GO:0010647",0.108125233397725,0.933276537884282,66,87,"positive regulation of cell communication","BP"
"4147","GO:0060428",0.108306427841034,1,6,6,"lung epithelium development","BP"
"2730","GO:0042221",0.108668721489123,0.923762763892043,141,193,"response to chemical","BP"
"1244","GO:0010594",0.108920868610471,0.981444216771839,10,11,"regulation of endothelial cell migration","BP"
"116","GO:0001755",0.109059405256388,1,6,6,"neural crest cell migration","BP"
"5041","GO:0090497",0.109059405256388,1,6,6,"mesenchymal cell migration","BP"
"1821","GO:0030155",0.10944341719355,0.947023993137058,32,40,"regulation of cell adhesion","BP"
"3446","GO:0048469",0.109548689796594,1,6,6,"cell maturation","BP"
"4283","GO:0061024",0.109636442341988,0.949403124987555,28,35,"membrane organization","BP"
"906","GO:0007416",0.110010900107372,0.98119598983224,10,11,"synapse assembly","BP"
"912","GO:0007435",0.11010411188233,1,6,6,"salivary gland morphogenesis","BP"
"3971","GO:0052547",0.110289688201497,0.964179525687679,16,19,"regulation of peptidase activity","BP"
"1417","GO:0014812",0.110488557995422,0.970953031280183,13,15,"muscle cell migration","BP"
"1805","GO:0030042",0.110547357288129,1,6,6,"actin filament depolymerization","BP"
