"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3744","GO:0080090",0.0474079327639933,0.971640356653456,63,104,"regulation of primary metabolic process","BP"
"2359","GO:0043588",0.0483419518607064,1,5,5,"skin development","BP"
"2565","GO:0045892",0.0484269451407747,0.98203317732135,18,25,"negative regulation of DNA-templated transcription","BP"
"4216","GO:1902679",0.0484269451407747,0.98203317732135,18,25,"negative regulation of RNA biosynthetic process","BP"
"1481","GO:0030154",0.0503287616128914,0.970035161055958,60,98,"cell differentiation","BP"
"2882","GO:0048869",0.0503287616128914,0.970035161055958,60,98,"cellular developmental process","BP"
"2394","GO:0044249",0.0510874890287865,0.968397513859608,73,124,"cellular biosynthetic process","BP"
"2566","GO:0045893",0.0522802762334555,0.976833210335564,24,35,"positive regulation of DNA-templated transcription","BP"
"4217","GO:1902680",0.0522802762334555,0.976833210335564,24,35,"positive regulation of RNA biosynthetic process","BP"
"2351","GO:0043542",0.0533659896289246,0.993430874357024,7,8,"endothelial cell migration","BP"
"1144","GO:0010959",0.0542370210050251,0.989233367095388,9,11,"regulation of metal ion transport","BP"
"334","GO:0003007",0.0545785373751194,1,5,5,"heart morphogenesis","BP"
"1032","GO:0010467",0.0554591630478641,0.966062790573223,64,108,"gene expression","BP"
"2270","GO:0043123",0.0560207802121588,1,5,5,"positive regulation of canonical NF-kappaB signal transduction","BP"
"2797","GO:0048545",0.0560856956068602,0.988766073706649,9,11,"response to steroid hormone","BP"
"4142","GO:1901700",0.0582055938895724,0.969877129689676,33,51,"response to oxygen-containing compound","BP"
"2536","GO:0045766",0.0586620534083704,1,5,5,"positive regulation of angiogenesis","BP"
"4369","GO:1904018",0.0586620534083704,1,5,5,"positive regulation of vasculature development","BP"
"1731","GO:0032502",0.0588504971984339,0.96256276475382,85,144,"developmental process","BP"
"1600","GO:0031327",0.0589803401951017,0.971527408889141,27,41,"negative regulation of cellular biosynthetic process","BP"
"3368","GO:0061061",0.0591140170031188,0.977509173305103,17,24,"muscle structure development","BP"
"3296","GO:0060485",0.0600613328817949,0.992326468778481,7,8,"mesenchyme development","BP"
"1339","GO:0019226",0.0600956660114795,1,5,5,"transmission of nerve impulse","BP"
"1975","GO:0034765",0.0601943751036962,0.987710524858387,9,11,"regulation of monoatomic ion transmembrane transport","BP"
"709","GO:0007219",0.0602074182418152,1,5,5,"Notch signaling pathway","BP"
"1493","GO:0030198",0.060586094945743,0.991912742171729,8,9,"extracellular matrix organization","BP"
"2250","GO:0043062",0.060586094945743,0.991912742171729,8,9,"extracellular structure organization","BP"
"2465","GO:0045229",0.060586094945743,0.991912742171729,8,9,"external encapsulating structure organization","BP"
"710","GO:0007224",0.0606497321781967,1,4,4,"smoothened signaling pathway","BP"
"478","GO:0006355",0.0609535353604485,0.965769905989323,42,67,"regulation of DNA-templated transcription","BP"
"4634","GO:2001141",0.0609535353604485,0.965769905989323,42,67,"regulation of RNA biosynthetic process","BP"
"2869","GO:0048762",0.0620351057310797,1,5,5,"mesenchymal cell differentiation","BP"
"973","GO:0009719",0.0629151963420811,0.968787890887173,28,43,"response to endogenous stimulus","BP"
"841","GO:0009059",0.0643171772153521,0.959738245403016,67,114,"macromolecule biosynthetic process","BP"
"993","GO:0009890",0.0643374972694685,0.967979515080772,28,43,"negative regulation of biosynthetic process","BP"
"1174","GO:0014706",0.064430176937896,0.978688999362046,13,18,"striated muscle tissue development","BP"
"3299","GO:0060537",0.064430176937896,0.978688999362046,13,18,"muscle tissue development","BP"
"1544","GO:0030595",0.0648635278616955,0.99195084817433,6,7,"leukocyte chemotaxis","BP"
"261","GO:0002688",0.0672068576684715,1,4,4,"regulation of leukocyte chemotaxis","BP"
"262","GO:0002690",0.0672068576684715,1,4,4,"positive regulation of leukocyte chemotaxis","BP"
"3617","GO:0071466",0.0674352102221278,1,5,5,"cellular response to xenobiotic stimulus","BP"
"995","GO:0009892",0.06803747985942,0.962811978820362,36,57,"negative regulation of metabolic process","BP"
"2524","GO:0045682",0.0685372441087503,1,4,4,"regulation of epidermis development","BP"
"1633","GO:0031589",0.0695701422598291,1,5,5,"cell-substrate adhesion","BP"
"4133","GO:1901652",0.0708447498932123,0.970814220480439,18,26,"response to peptide","BP"
"2239","GO:0042981",0.0709471605947217,0.967221589903694,23,34,"regulation of apoptotic process","BP"
"797","GO:0008150",0.0720381824750433,0.96678924021358,177,327,"biological_process","BP"
"177","GO:0002244",0.0727403939709543,1,4,4,"hematopoietic progenitor cell differentiation","BP"
"3447","GO:0070167",0.0734801509945908,1,4,4,"regulation of biomineral tissue development","BP"
"164","GO:0002088",0.0735644336090219,1,4,4,"lens development in camera-type eye","BP"
"3478","GO:0070306",0.0735644336090219,1,4,4,"lens fiber cell differentiation","BP"
"2702","GO:0046649",0.0736569755622414,0.973060752418296,14,20,"lymphocyte activation","BP"
"142","GO:0001975",0.0743899475402824,1,4,4,"response to amphetamine","BP"
"1173","GO:0014075",0.0743899475402824,1,4,4,"response to amine","BP"
"2689","GO:0046631",0.0747086032444274,0.99026695412103,6,7,"alpha-beta T cell activation","BP"
"3776","GO:0090102",0.0751016789304728,1,4,4,"cochlea development","BP"
"475","GO:0006351",0.0783368233352832,0.954420521933386,42,68,"DNA-templated transcription","BP"
"712","GO:0007249",0.0784956323427896,0.983292651694118,8,10,"canonical NF-kappaB signal transduction","BP"
"2784","GO:0048518",0.0791781951337032,0.949077567461713,71,120,"positive regulation of biological process","BP"
"3014","GO:0051092",0.0795388618516514,1,4,4,"positive regulation of NF-kappaB transcription factor activity","BP"
"1056","GO:0010595",0.080375048263054,1,4,4,"positive regulation of endothelial cell migration","BP"
"2349","GO:0043536",0.080375048263054,1,4,4,"positive regulation of blood vessel endothelial cell migration","BP"
"636","GO:0006954",0.0804860347909755,0.966043062349256,18,26,"inflammatory response","BP"
"694","GO:0007169",0.0805744100366992,0.969966762068642,14,20,"cell surface receptor protein tyrosine kinase signaling pathway","BP"
"2284","GO:0043244",0.0807628163918037,1,4,4,"regulation of protein-containing complex disassembly","BP"
"1135","GO:0010934",0.0809837552710105,1,4,4,"macrophage cytokine production","BP"
"1136","GO:0010935",0.0809837552710105,1,4,4,"regulation of macrophage cytokine production","BP"
"1499","GO:0030216",0.0813835599290005,1,4,4,"keratinocyte differentiation","BP"
"62","GO:0001654",0.0815563632184714,0.982442011706441,8,10,"eye development","BP"
"2243","GO:0043010",0.0815563632184714,0.982442011706441,8,10,"camera-type eye development","BP"
"2888","GO:0048880",0.0815563632184714,0.982442011706441,8,10,"sensory system development","BP"
"4024","GO:0150063",0.0815563632184714,0.982442011706441,8,10,"visual system development","BP"
"150","GO:0002042",0.0818745114982685,1,4,4,"cell migration involved in sprouting angiogenesis","BP"
"1464","GO:0030031",0.0820555844050391,0.988950186073226,6,7,"cell projection assembly","BP"
"3967","GO:0120031",0.0820555844050391,0.988950186073226,6,7,"plasma membrane bounded cell projection assembly","BP"
"3170","GO:0055001",0.0821633244384518,0.977508003063766,10,13,"muscle cell development","BP"
"1832","GO:0032963",0.0825232689360345,1,4,4,"collagen metabolic process","BP"
"1474","GO:0030097",0.0835476424741415,0.963487778381481,18,27,"hemopoiesis","BP"
"1798","GO:0032774",0.0840091292259313,0.950044713012364,44,72,"RNA biosynthetic process","BP"
"3512","GO:0070661",0.0843559550866721,0.98165413888128,8,10,"leukocyte proliferation","BP"
"2983","GO:0050918",0.085264362312922,1,4,4,"positive chemotaxis","BP"
"176","GO:0002237",0.0852722542245787,0.976425529370097,10,13,"response to molecule of bacterial origin","BP"
"1728","GO:0032496",0.0852722542245787,0.976425529370097,10,13,"response to lipopolysaccharide","BP"
"2252","GO:0043066",0.0853602315746481,0.967350081404125,15,21,"negative regulation of apoptotic process","BP"
"4134","GO:1901654",0.085914630999147,0.981959467989462,7,9,"response to ketone","BP"
"3056","GO:0051253",0.0860384918624313,0.961848377236673,19,28,"negative regulation of RNA metabolic process","BP"
"3625","GO:0071495",0.0861805922319601,0.958143315453431,23,35,"cellular response to endogenous stimulus","BP"
"1512","GO:0030282",0.086671883061839,1,4,4,"bone mineralization","BP"
"1055","GO:0010594",0.086678947528219,0.98809602059837,6,7,"regulation of endothelial cell migration","BP"
"85","GO:0001763",0.0876145347375506,1,4,4,"morphogenesis of a branching structure","BP"
"3377","GO:0061138",0.0876145347375506,1,4,4,"morphogenesis of a branching epithelium","BP"
"3271","GO:0060348",0.0878121429509,0.987275990923095,7,8,"bone development","BP"
"593","GO:0006816",0.0878981166467004,0.975501600180704,10,13,"calcium ion transport","BP"
"4021","GO:0141187",0.08808831642435,0.946998699748601,45,74,"nucleic acid biosynthetic process","BP"
"4374","GO:1904062",0.0892203145483201,0.980263262766222,8,10,"regulation of monoatomic cation transmembrane transport","BP"
"131","GO:0001938",0.0893047006977859,1,4,4,"positive regulation of endothelial cell proliferation","BP"
"3558","GO:0071216",0.0894918605728634,0.980184808110148,8,10,"cellular response to biotic stimulus","BP"
"3559","GO:0071219",0.0894918605728634,0.980184808110148,8,10,"cellular response to molecule of bacterial origin","BP"
"945","GO:0009411",0.0897497587143182,1,4,4,"response to UV","BP"
"1007","GO:0009968",0.0897533327164643,0.958599475250552,20,30,"negative regulation of signal transduction","BP"
"3161","GO:0051962",0.0898963929847436,0.974792643051716,10,13,"positive regulation of nervous system development","BP"
"3306","GO:0060562",0.0906835776976307,1,4,4,"epithelial tube morphogenesis","BP"
"2028","GO:0035725",0.0917082129631293,1,4,4,"sodium ion transmembrane transport","BP"
"1898","GO:0034097",0.092633412342219,0.960235633913615,17,25,"response to cytokine","BP"
"2132","GO:0042063",0.092661885529562,0.979262657417055,8,10,"gliogenesis","BP"
"2253","GO:0043067",0.094573868014102,0.95235038204804,24,37,"regulation of programmed cell death","BP"
"3050","GO:0051247",0.0966978494224458,0.962010343928126,15,21,"positive regulation of protein metabolic process","BP"
"3959","GO:0110053",0.096745210718576,1,4,4,"regulation of actin filament organization","BP"
"3902","GO:0098771",0.0968601248098951,0.97228320123354,10,13,"inorganic ion homeostasis","BP"
"350","GO:0003170",0.0976082511387754,1,4,4,"heart valve development","BP"
"2877","GO:0048856",0.0985184765563816,0.934383286083423,79,135,"anatomical structure development","BP"
"2489","GO:0045596",0.0994763206413828,0.961748571110951,13,19,"negative regulation of cell differentiation","BP"
"840","GO:0009058",0.100397893279833,0.932849716570712,78,137,"biosynthetic process","BP"
"3055","GO:0051252",0.100417876142902,0.939063966775584,43,71,"regulation of RNA metabolic process","BP"
"2771","GO:0048468",0.100588934239608,0.938826642465626,44,72,"cell development","BP"
"2785","GO:0048519",0.101448852200443,0.933399305329589,67,114,"negative regulation of biological process","BP"
"2466","GO:0045321",0.10226345787755,0.955226480382387,17,25,"leukocyte activation","BP"
"701","GO:0007188",0.102441792997102,1,4,4,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP"
"702","GO:0007189",0.102441792997102,1,4,4,"adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP"
"1263","GO:0016070",0.102846154919981,0.936686475043449,45,75,"RNA metabolic process","BP"
"798","GO:0008152",0.103101871364894,0.930286086659587,115,206,"metabolic process","BP"
"1755","GO:0032640",0.103719760554486,0.984783004445779,6,7,"tumor necrosis factor production","BP"
"1770","GO:0032680",0.103719760554486,0.984783004445779,6,7,"regulation of tumor necrosis factor production","BP"
"3647","GO:0071706",0.103719760554486,0.984783004445779,6,7,"tumor necrosis factor superfamily cytokine production","BP"
"4326","GO:1903555",0.103719760554486,0.984783004445779,6,7,"regulation of tumor necrosis factor superfamily cytokine production","BP"
"2883","GO:0048870",0.103975210344912,0.948184483450586,22,34,"cell motility","BP"
"108","GO:0001837",0.105603122848371,1,4,4,"epithelial to mesenchymal transition","BP"
"4470","GO:1905475",0.107230329917683,1,4,4,"regulation of protein localization to membrane","BP"
"3847","GO:0097191",0.10812072869733,1,4,4,"extrinsic apoptotic signaling pathway","BP"
"2897","GO:0050679",0.108174355162807,0.974587347336645,8,10,"positive regulation of epithelial cell proliferation","BP"
"1967","GO:0034654",0.108559380663396,0.931715857233072,48,81,"nucleobase-containing compound biosynthetic process","BP"
"2683","GO:0046620",0.108637377721039,1,3,3,"regulation of organ growth","BP"
"3180","GO:0055021",0.108637377721039,1,3,3,"regulation of cardiac muscle tissue growth","BP"
"3286","GO:0060420",0.108637377721039,1,3,3,"regulation of heart growth","BP"
"48","GO:0001508",0.108852505576222,1,4,4,"action potential","BP"
"2117","GO:0040011",0.11022407274238,0.947601765268915,19,29,"locomotion","BP"
"114","GO:0001894",0.111629306409661,0.983159656872508,6,7,"tissue homeostasis","BP"
"3238","GO:0060249",0.111629306409661,0.983159656872508,6,7,"anatomical structure homeostasis","BP"
"3385","GO:0061326",0.111970125165425,1,4,4,"renal tubule development","BP"
"3678","GO:0072009",0.111970125165425,1,4,4,"nephron epithelium development","BP"
"3683","GO:0072073",0.111970125165425,1,4,4,"kidney epithelium development","BP"
"3685","GO:0072080",0.111970125165425,1,4,4,"nephron tubule development","BP"
"2915","GO:0050767",0.112029138018333,0.962168072846936,11,15,"regulation of neurogenesis","BP"
"1597","GO:0031324",0.112248434588422,0.936221560457095,31,50,"negative regulation of cellular metabolic process","BP"
"3171","GO:0055002",0.112319572303739,0.967326836479612,9,12,"striated muscle cell development","BP"
"2217","GO:0042692",0.11236640484674,0.962024153429485,11,15,"muscle cell differentiation","BP"
"2535","GO:0045765",0.112508009712504,0.974210044698977,7,9,"regulation of angiogenesis","BP"
"4104","GO:1901342",0.112508009712504,0.974210044698977,7,9,"regulation of vasculature development","BP"
"2390","GO:0044237",0.115558339216312,0.920683103668679,94,167,"cellular metabolic process","BP"
"3163","GO:0051965",0.11628931944929,1,4,4,"positive regulation of synapse assembly","BP"
"4161","GO:1901890",0.11628931944929,1,4,4,"positive regulation of cell junction assembly","BP"
"4237","GO:1902903",0.116647266182683,0.982102303154586,6,7,"regulation of supramolecular fiber organization","BP"
"2994","GO:0051017",0.117077738209205,1,4,4,"actin filament bundle assembly","BP"
"3408","GO:0061572",0.117077738209205,1,4,4,"actin filament bundle organization","BP"
"1482","GO:0030155",0.117183583136516,0.952536412301522,14,20,"regulation of cell adhesion","BP"
"829","GO:0008589",0.11842063149345,1,3,3,"regulation of smoothened signaling pathway","BP"
"984","GO:0009792",0.119797613552662,0.959676573658464,10,14,"embryo development ending in birth or egg hatching","BP"
"2880","GO:0048863",0.120631215302906,0.971688422424102,7,9,"stem cell differentiation","BP"
"756","GO:0007517",0.121131098085383,0.95123933676188,13,19,"muscle organ development","BP"
"1826","GO:0032943",0.122992361661107,0.970942371545071,7,9,"mononuclear cell proliferation","BP"
"2703","GO:0046651",0.122992361661107,0.970942371545071,7,9,"lymphocyte proliferation","BP"
"1521","GO:0030334",0.123164431116521,0.944519705180623,16,24,"regulation of cell migration","BP"
"2291","GO:0043270",0.124104106130081,0.980492166514622,6,7,"positive regulation of monoatomic ion transport","BP"
"2419","GO:0044782",0.12493420172776,0.981468016458843,5,6,"cilium organization","BP"
"1259","GO:0016053",0.12523006393154,1,3,3,"organic acid biosynthetic process","BP"
"2654","GO:0046394",0.12523006393154,1,3,3,"carboxylic acid biosynthetic process","BP"
"3300","GO:0060538",0.125381841480538,0.95726283484763,10,14,"skeletal muscle organ development","BP"
"3801","GO:0090287",0.12698126356998,0.971069070959207,6,8,"regulation of cellular response to growth factor stimulus","BP"
"4584","GO:2000514",0.127343994908933,1,3,3,"regulation of CD4-positive, alpha-beta T cell activation","BP"
"653","GO:0007010",0.127677143721694,0.941471422832188,17,25,"cytoskeleton organization","BP"
"3588","GO:0071345",0.127908031164022,0.941913092868823,16,24,"cellular response to cytokine stimulus","BP"
"2195","GO:0042490",0.128400415087117,1,3,3,"mechanoreceptor differentiation","BP"
"958","GO:0009612",0.128503042322985,0.970595280322258,6,8,"response to mechanical stimulus","BP"
"2493","GO:0045604",0.129143731867558,1,3,3,"regulation of epidermal cell differentiation","BP"
"4274","GO:1903053",0.130475025184826,1,4,4,"regulation of extracellular matrix organization","BP"
"1897","GO:0033993",0.131431590889798,0.935339206576117,19,29,"response to lipid","BP"
"731","GO:0007292",0.132215219009828,1,3,3,"female gamete generation","BP"
"2887","GO:0048878",0.13274950130904,0.944633291257115,14,20,"chemical homeostasis","BP"
"3184","GO:0055074",0.134201274102362,0.958828831658309,9,12,"calcium ion homeostasis","BP"
"3018","GO:0051128",0.134641769326218,0.924082940263699,28,44,"regulation of cellular component organization","BP"
"1009","GO:0010001",0.134678328619312,0.967164524720735,7,9,"glial cell differentiation","BP"
"3013","GO:0051091",0.135460525106106,0.97920963327985,5,6,"positive regulation of DNA-binding transcription factor activity","BP"
"2525","GO:0045684",0.135606144207701,1,3,3,"positive regulation of epidermis development","BP"
"2309","GO:0043367",0.136089541817647,1,3,3,"CD4-positive, alpha-beta T cell differentiation","BP"
"3632","GO:0071559",0.136095944579825,1,3,3,"response to transforming growth factor beta","BP"
"3633","GO:0071560",0.136095944579825,1,3,3,"cellular response to transforming growth factor beta stimulus","BP"
"1088","GO:0010712",0.137784050879396,1,3,3,"regulation of collagen metabolic process","BP"
"1089","GO:0010714",0.137784050879396,1,3,3,"positive regulation of collagen metabolic process","BP"
"1487","GO:0030177",0.137958396647748,1,3,3,"positive regulation of Wnt signaling pathway","BP"
"3795","GO:0090263",0.137958396647748,1,3,3,"positive regulation of canonical Wnt signaling pathway","BP"
"1563","GO:0030858",0.138248686134702,1,3,3,"positive regulation of epithelial cell differentiation","BP"
"2579","GO:0045934",0.138759888402864,0.929197625853511,20,31,"negative regulation of nucleobase-containing compound metabolic process","BP"
"1837","GO:0032984",0.138858096408268,0.978461344773131,5,6,"protein-containing complex disassembly","BP"
"2895","GO:0050673",0.139202343147364,0.956812092904949,9,12,"epithelial cell proliferation","BP"
"2896","GO:0050678",0.139202343147364,0.956812092904949,9,12,"regulation of epithelial cell proliferation","BP"
"1444","GO:0022603",0.139219812741421,0.938948720728734,14,21,"regulation of anatomical structure morphogenesis","BP"
