"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"495","GO:0015026",0.202180992606647,1,3,3,"coreceptor activity","MF"
"1182","GO:0055105",0.202485097995462,1,3,3,"ubiquitin-protein transferase inhibitor activity","MF"
"638","GO:0016646",0.203025456745707,1,3,3,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","MF"
"1219","GO:0070063",0.204647569165304,1,3,3,"RNA polymerase binding","MF"
"229","GO:0004672",0.204893770655459,0.902297854602595,15,21,"protein kinase activity","MF"
"949","GO:0035256",0.206936686413544,1,3,3,"G protein-coupled glutamate receptor binding","MF"
"1261","GO:0071949",0.207162820668256,1,3,3,"FAD binding","MF"
"426","GO:0008235",0.208301748354483,1,3,3,"metalloexopeptidase activity","MF"
"266","GO:0004888",0.208982333660027,0.899833472088486,15,21,"transmembrane signaling receptor activity","MF"
"194","GO:0004497",0.210151876724953,0.960282957841646,5,6,"monooxygenase activity","MF"
"1332","GO:0120227",0.210424935718543,1,3,3,"acyl-CoA binding","MF"
"296","GO:0005126",0.21198193024391,0.938139252858295,7,9,"cytokine receptor binding","MF"
"827","GO:0030296",0.212437022418257,1,3,3,"protein tyrosine kinase activator activity","MF"
"562","GO:0015440",0.219829617233791,1,3,3,"ABC-type peptide transporter activity","MF"
"1364","GO:0140359",0.219829617233791,1,3,3,"ABC-type transporter activity","MF"
"1436","GO:1904680",0.219829617233791,1,3,3,"peptide transmembrane transporter activity","MF"
"1123","GO:0050660",0.221448421902883,0.957065171349531,5,6,"flavin adenine dinucleotide binding","MF"
"1092","GO:0047372",0.221483885529043,1,3,3,"monoacylglycerol lipase activity","MF"
"370","GO:0005539",0.225298496756529,1,3,3,"glycosaminoglycan binding","MF"
"1130","GO:0050839",0.227930185163879,0.955172837146145,5,6,"cell adhesion molecule binding","MF"
"1166","GO:0052742",0.232947199582626,1,3,3,"phosphatidylinositol kinase activity","MF"
"59","GO:0001664",0.234422552938178,0.953243646271444,5,6,"G protein-coupled receptor binding","MF"
"678","GO:0016798",0.237942144669872,0.952183644821002,5,6,"hydrolase activity, acting on glycosyl bonds","MF"
"785","GO:0019900",0.245078316403263,0.84866739420289,26,39,"kinase binding","MF"
"464","GO:0008509",0.246672713208561,0.949511099661691,5,6,"monoatomic anion transmembrane transporter activity","MF"
"21","GO:0000976",0.254651450579888,0.815048328911227,53,83,"transcription cis-regulatory region binding","MF"
"33","GO:0001067",0.254651450579888,0.815048328911227,53,83,"transcription regulatory region nucleic acid binding","MF"
"1042","GO:0043565",0.255059136732919,0.813003863732021,56,88,"sequence-specific DNA binding","MF"
"1460","GO:1990841",0.259969844609863,0.945321834073114,5,6,"promoter-specific chromatin binding","MF"
"966","GO:0035639",0.274646051907052,0.793365092858687,62,98,"purine ribonucleoside triphosphate binding","MF"
"596","GO:0016301",0.277983253067084,0.824432892544956,25,38,"kinase activity","MF"
"44","GO:0001216",0.280064623907354,0.83857511862067,18,27,"DNA-binding transcription activator activity","MF"
"327","GO:0005261",0.286163653140025,0.887394589952134,8,11,"monoatomic cation channel activity","MF"
"500","GO:0015075",0.293290725412169,0.828950122249538,18,27,"monoatomic ion transmembrane transporter activity","MF"
"680","GO:0016810",0.295863378242828,0.90370895783492,6,8,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","MF"
"854","GO:0031072",0.302108417985812,0.900698867647514,6,8,"heat shock protein binding","MF"
"591","GO:0016278",0.307600466521755,0.933167600610027,4,5,"lysine N-methyltransferase activity","MF"
"592","GO:0016279",0.307600466521755,0.933167600610027,4,5,"protein-lysine N-methyltransferase activity","MF"
"718","GO:0016893",0.307958871337667,0.897844002820055,6,8,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF"
"504","GO:0015085",0.310395776351297,0.896644845031061,6,8,"calcium ion transmembrane transporter activity","MF"
"862","GO:0031490",0.315575157669658,0.930365905632027,4,5,"chromatin DNA binding","MF"
"717","GO:0016891",0.316294296669245,0.930110518348227,4,5,"RNA endonuclease activity, producing 5'-phosphomonoesters","MF"
"1108","GO:0048306",0.317700329786234,0.929609881085126,4,5,"calcium-dependent protein binding","MF"
"217","GO:0004601",0.32072936581044,1,2,2,"peroxidase activity","MF"
"218","GO:0004602",0.32072936581044,1,2,2,"glutathione peroxidase activity","MF"
"643","GO:0016684",0.32072936581044,1,2,2,"oxidoreductase activity, acting on peroxide as acceptor","MF"
"201","GO:0004526",0.322082490162723,1,2,2,"ribonuclease P activity","MF"
"209","GO:0004549",0.322082490162723,1,2,2,"tRNA-specific ribonuclease activity","MF"
"904","GO:0033204",0.322082490162723,1,2,2,"ribonuclease P RNA binding","MF"
"829","GO:0030331",0.322287305373981,1,2,2,"nuclear estrogen receptor binding","MF"
"1103","GO:0048029",0.323689945461979,0.927457650268592,4,5,"monosaccharide binding","MF"
"387","GO:0008083",0.323708024415463,0.92745110592686,4,5,"growth factor activity","MF"
"1203","GO:0061733",0.324184723899696,1,2,2,"peptide-lysine-N-acetyltransferase activity","MF"
"724","GO:0016922",0.325696292282149,0.926729606826619,4,5,"nuclear receptor binding","MF"
"355","GO:0005496",0.32602240858825,0.926610930610557,4,5,"steroid binding","MF"
"902","GO:0032934",0.32602240858825,0.926610930610557,4,5,"sterol binding","MF"
"667","GO:0016773",0.326337187277183,0.787212013886482,24,37,"phosphotransferase activity, alcohol group as acceptor","MF"
"419","GO:0008194",0.327188174589946,0.926185924638398,4,5,"UDP-glycosyltransferase activity","MF"
"736","GO:0017080",0.328518185224885,1,2,2,"sodium channel regulator activity","MF"
"1030","GO:0043178",0.328951766009907,0.925540663065357,4,5,"alcohol binding","MF"
"175","GO:0004427",0.330070020920881,1,2,2,"inorganic diphosphate phosphatase activity","MF"
"38","GO:0001161",0.330720639420666,1,2,2,"intronic transcription regulatory region sequence-specific DNA binding","MF"
"39","GO:0001162",0.330720639420666,1,2,2,"RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding","MF"
"824","GO:0030291",0.331857323473396,1,2,2,"protein serine/threonine kinase inhibitor activity","MF"
"650","GO:0016713",0.332637774378838,1,2,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen","MF"
"900","GO:0032813",0.333191684292653,1,2,2,"tumor necrosis factor receptor superfamily binding","MF"
"946","GO:0035252",0.333632956933437,1,2,2,"UDP-xylosyltransferase activity","MF"
"992","GO:0042285",0.333632956933437,1,2,2,"xylosyltransferase activity","MF"
"565","GO:0015459",0.334152260542772,1,2,2,"potassium channel regulator activity","MF"
"369","GO:0005536",0.335936697761737,1,2,2,"D-glucose binding","MF"
"50","GO:0001228",0.336136100603447,0.797951593266862,17,26,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF"
"450","GO:0008395",0.33643210408029,1,2,2,"steroid hydroxylase activity","MF"
"1087","GO:0046983",0.336619979037778,0.76143753841008,33,53,"protein dimerization activity","MF"
"1449","GO:1990599",0.337368852849282,1,2,2,"3' overhang single-stranded DNA endodeoxyribonuclease activity","MF"
"1319","GO:0106310",0.338779583199326,0.921893735227694,4,5,"protein serine kinase activity","MF"
"138","GO:0004065",0.339234525349759,1,2,2,"arylsulfatase activity","MF"
"462","GO:0008484",0.339234525349759,1,2,2,"sulfuric ester hydrolase activity","MF"
"435","GO:0008289",0.339856365374493,0.780422014109821,22,34,"lipid binding","MF"
"885","GO:0032404",0.340077814758009,1,2,2,"mismatch repair complex binding","MF"
"887","GO:0032407",0.340077814758009,1,2,2,"MutSalpha complex binding","MF"
"1304","GO:0099508",0.340473076926449,1,2,2,"voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","MF"
"322","GO:0005246",0.340860508311411,1,2,2,"calcium channel regulator activity","MF"
"790","GO:0019905",0.340940118590315,1,2,2,"syntaxin binding","MF"
"48","GO:0001223",0.341716013313814,1,2,2,"transcription coactivator binding","MF"
"1124","GO:0050661",0.342109527005926,1,2,2,"NADP binding","MF"
"154","GO:0004180",0.342177249287645,1,2,2,"carboxypeptidase activity","MF"
"155","GO:0004181",0.342177249287645,1,2,2,"metallocarboxypeptidase activity","MF"
"593","GO:0016289",0.343009309326242,1,2,2,"acyl-CoA hydrolase activity","MF"
"1096","GO:0047617",0.343009309326242,1,2,2,"fatty acyl-CoA hydrolase activity","MF"
"216","GO:0004596",0.343458784711637,1,2,2,"peptide alpha-N-acetyltransferase activity","MF"
"552","GO:0015318",0.344256064095329,0.791694311962112,17,26,"inorganic molecular entity transmembrane transporter activity","MF"
"497","GO:0015036",0.344771880428087,1,2,2,"disulfide oxidoreductase activity","MF"
"403","GO:0008142",0.345635993059657,1,2,2,"oxysterol binding","MF"
"828","GO:0030297",0.346049514386511,1,2,2,"transmembrane receptor protein tyrosine kinase activator activity","MF"
"1165","GO:0052689",0.346119846168537,0.836955625190572,9,13,"carboxylic ester hydrolase activity","MF"
"86","GO:0003690",0.347022777601684,0.732502959267537,56,90,"double-stranded DNA binding","MF"
"1235","GO:0070566",0.347218115828312,1,2,2,"adenylyltransferase activity","MF"
"839","GO:0030551",0.34828255553912,1,2,2,"cyclic nucleotide binding","MF"
"840","GO:0030552",0.34828255553912,1,2,2,"cAMP binding","MF"
"1237","GO:0070569",0.348897456976755,1,2,2,"uridylyltransferase activity","MF"
"52","GO:0001530",0.3494915512259,1,2,2,"lipopolysaccharide binding","MF"
"1253","GO:0070891",0.3494915512259,1,2,2,"lipoteichoic acid binding","MF"
"238","GO:0004713",0.350725280165471,0.91734281317519,4,5,"protein tyrosine kinase activity","MF"
"455","GO:0008432",0.351134196497025,1,2,2,"JUN kinase binding","MF"
"1458","GO:1990837",0.351515149120802,0.730491014363892,53,85,"sequence-specific double-stranded DNA binding","MF"
"56","GO:0001618",0.351996916563592,1,2,2,"virus receptor activity","MF"
"1353","GO:0140272",0.351996916563592,1,2,2,"exogenous protein binding","MF"
"463","GO:0008504",0.352062973789479,1,2,2,"monoamine transmembrane transporter activity","MF"
"501","GO:0015078",0.352062973789479,1,2,2,"proton transmembrane transporter activity","MF"
"550","GO:0015311",0.352062973789479,1,2,2,"monoamine:proton antiporter activity","MF"
"1008","GO:0042826",0.352422979971614,0.91668540527609,4,5,"histone deacetylase binding","MF"
"325","GO:0005253",0.35249976502357,0.916655608428786,4,5,"monoatomic anion channel activity","MF"
"1081","GO:0046974",0.35370541837956,1,2,2,"histone H3K9 methyltransferase activity","MF"
"1388","GO:0140767",0.354459613118138,0.850968301900085,7,10,"enzyme-substrate adaptor activity","MF"
"1437","GO:1905502",0.355518082166362,1,2,2,"acetyl-CoA binding","MF"
"554","GO:0015370",0.356426398543116,1,2,2,"solute:sodium symporter activity","MF"
"1136","GO:0051019",0.356559652197443,1,2,2,"mitogen-activated protein kinase binding","MF"
"778","GO:0019838",0.356848481201445,0.914959135110149,4,5,"growth factor binding","MF"
"359","GO:0005509",0.358861825768554,0.803948227371851,12,18,"calcium ion binding","MF"
"1004","GO:0042803",0.360211065264877,0.754443055081703,25,40,"protein homodimerization activity","MF"
"832","GO:0030374",0.360919459065702,1,2,2,"nuclear receptor coactivator activity","MF"
"1443","GO:1990226",0.361025813251659,1,2,2,"histone methyltransferase binding","MF"
"148","GO:0004143",0.361387487076504,1,2,2,"ATP-dependent diacylglycerol kinase activity","MF"
"371","GO:0005540",0.3626407763945,1,2,2,"hyaluronic acid binding","MF"
"1308","GO:0102033",0.362852444035299,1,2,2,"long-chain fatty acid omega-hydroxylase activity","MF"
"1334","GO:0120250",0.362852444035299,1,2,2,"fatty acid omega-hydroxylase activity","MF"
"108","GO:0003823",0.363185177299237,1,2,2,"antigen binding","MF"
"561","GO:0015433",0.363185177299237,1,2,2,"ABC-type peptide antigen transporter activity","MF"
"809","GO:0023029",0.363185177299237,1,2,2,"MHC class Ib protein binding","MF"
"993","GO:0042287",0.363185177299237,1,2,2,"MHC protein binding","MF"
"994","GO:0042288",0.363185177299237,1,2,2,"MHC class I protein binding","MF"
"1000","GO:0042605",0.363185177299237,1,2,2,"peptide antigen binding","MF"
"1082","GO:0046977",0.363185177299237,1,2,2,"TAP binding","MF"
"1083","GO:0046978",0.363185177299237,1,2,2,"TAP1 binding","MF"
"1084","GO:0046979",0.363185177299237,1,2,2,"TAP2 binding","MF"
"1085","GO:0046980",0.363185177299237,1,2,2,"tapasin binding","MF"
"411","GO:0008174",0.363340345329727,1,2,2,"mRNA methyltransferase activity","MF"
"765","GO:0019209",0.365648583718824,0.844060683862495,7,10,"kinase activator activity","MF"
"134","GO:0003995",0.366148729383339,1,2,2,"acyl-CoA dehydrogenase activity","MF"
"180","GO:0004466",0.366148729383339,1,2,2,"long-chain fatty acyl-CoA dehydrogenase activity","MF"
"738","GO:0017099",0.366148729383339,1,2,2,"very-long-chain fatty acyl-CoA dehydrogenase activity","MF"
"1176","GO:0052890",0.366148729383339,1,2,2,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor","MF"
"787","GO:0019902",0.370282156299264,0.909606619618782,4,5,"phosphatase binding","MF"
"788","GO:0019903",0.370282156299264,0.909606619618782,4,5,"protein phosphatase binding","MF"
"207","GO:0004536",0.370846982560856,0.840806573489669,7,10,"DNA nuclease activity","MF"
"982","GO:0038024",0.372932053120152,1,2,2,"cargo receptor activity","MF"
"420","GO:0008195",0.372986942356403,1,2,2,"phosphatidate phosphatase activity","MF"
"998","GO:0042577",0.372986942356403,1,2,2,"lipid phosphatase activity","MF"
"577","GO:0015929",0.374506430164862,1,2,2,"hexosaminidase activity","MF"
"1140","GO:0051087",0.37786181784317,0.866211301336351,5,7,"protein-folding chaperone binding","MF"
"265","GO:0004879",0.379096294237039,1,2,2,"nuclear receptor activity","MF"
"1290","GO:0098531",0.379096294237039,1,2,2,"ligand-activated transcription factor activity","MF"
"1381","GO:0140666",0.37916627446738,1,2,2,"annealing activity","MF"
"1456","GO:1990814",0.37916627446738,1,2,2,"DNA/DNA annealing activity","MF"
"808","GO:0022890",0.387879240422979,0.773699290539343,13,20,"inorganic cation transmembrane transporter activity","MF"
"1250","GO:0070851",0.389351428841297,0.859802530338569,5,7,"growth factor receptor binding","MF"
"597","GO:0016303",0.393802317734995,1,2,2,"1-phosphatidylinositol-3-kinase activity","MF"
"937","GO:0035005",0.393802317734995,1,2,2,"1-phosphatidylinositol-4-phosphate 3-kinase activity","MF"
"1078","GO:0046934",0.393802317734995,1,2,2,"1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF"
"1279","GO:0097159",0.395922756319196,0.656506622112248,195,324,"organic cyclic compound binding","MF"
"1183","GO:0055106",0.398865268479152,0.854385926652687,5,7,"ubiquitin-protein transferase regulator activity","MF"
"414","GO:0008179",0.403286617050711,1,2,2,"adenylate cyclase binding","MF"
"328","GO:0005262",0.41379422974258,0.845682254316502,5,7,"calcium channel activity","MF"
"1154","GO:0051721",0.41963318275671,1,2,2,"protein phosphatase 2A binding","MF"
"1355","GO:0140297",0.420269028983643,0.726222449442051,17,27,"DNA-binding transcription factor binding","MF"
"198","GO:0004520",0.422901757794565,0.840248109787909,5,7,"DNA endonuclease activity","MF"
"443","GO:0008324",0.428976658620865,0.733039384889908,14,22,"monoatomic cation transmembrane transporter activity","MF"
"507","GO:0015103",0.431534429405711,0.835008816612193,5,7,"inorganic anion transmembrane transporter activity","MF"
"921","GO:0034237",0.432287518455421,1,2,2,"protein kinase A regulatory subunit binding","MF"
"1135","GO:0051018",0.432287518455421,1,2,2,"protein kinase A binding","MF"
"659","GO:0016747",0.434822393916472,0.803561892073263,6,9,"acyltransferase activity, transferring groups other than amino-acyl groups","MF"
"1425","GO:1901505",0.438376736411037,0.888424500982157,3,4,"carbohydrate derivative transmembrane transporter activity","MF"
"1360","GO:0140313",0.438854923680337,0.888206151751481,3,4,"molecular sequestering activity","MF"
"382","GO:0008047",0.445373248808364,0.719280442048274,14,22,"enzyme activator activity","MF"
"974","GO:0036094",0.446254006923042,0.608085489133607,193,322,"small molecule binding","MF"
"836","GO:0030544",0.449106539921915,0.88346358710073,3,4,"Hsp70 protein binding","MF"
"1127","GO:0050699",0.44968501758737,0.883192442731901,3,4,"WW domain binding","MF"
"287","GO:0005096",0.450759767364073,0.823025071480258,5,7,"GTPase activator activity","MF"
"412","GO:0008175",0.451884835321663,0.791604152082595,6,9,"tRNA methyltransferase activity","MF"
"1452","GO:1990756",0.454080256964329,0.790040548950965,6,9,"ubiquitin-like ligase-substrate adaptor activity","MF"
"578","GO:0015932",0.454140627274912,0.881091220010716,3,4,"nucleobase-containing compound transmembrane transporter activity","MF"
"267","GO:0004896",0.454989338286788,0.880688398234744,3,4,"cytokine receptor activity","MF"
"1365","GO:0140375",0.454989338286788,0.880688398234744,3,4,"immune receptor activity","MF"
"405","GO:0008146",0.455813419671167,0.880296473335101,3,4,"sulfotransferase activity","MF"
"83","GO:0003682",0.456929271440854,0.683261632711895,20,32,"chromatin binding","MF"
"710","GO:0016881",0.457883437664517,0.879308537165002,3,4,"acid-amino acid ligase activity","MF"
"811","GO:0030145",0.460826279373914,0.877895488543115,3,4,"manganese ion binding","MF"
"152","GO:0004175",0.461532206127436,0.716141575317098,12,19,"endopeptidase activity","MF"
"947","GO:0035254",0.462651256520018,0.877014130027789,3,4,"glutamate receptor binding","MF"
"1071","GO:0046873",0.462895914106754,0.714986096019229,12,19,"metal ion transmembrane transporter activity","MF"
"649","GO:0016712",0.464093987976538,0.876314614411128,3,4,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","MF"
"826","GO:0030295",0.46432024997802,0.782671117873014,6,9,"protein kinase activator activity","MF"
"515","GO:0015144",0.468899446884977,0.873966976262636,3,4,"carbohydrate transmembrane transporter activity","MF"
"1142","GO:0051119",0.468899446884977,0.873966976262636,3,4,"sugar transmembrane transporter activity","MF"
"1356","GO:0140299",0.471102966197963,0.872881319854618,3,4,"molecular sensor activity","MF"
"244","GO:0004725",0.474811740567583,0.871040922220513,3,4,"protein tyrosine phosphatase activity","MF"
"632","GO:0016627",0.480894524646061,0.867986508474134,3,4,"oxidoreductase activity, acting on the CH-CH group of donors","MF"
"503","GO:0015081",0.483810684119997,0.866506174844558,3,4,"sodium ion transmembrane transporter activity","MF"
"666","GO:0016772",0.485578932746601,0.626437456247607,33,54,"transferase activity, transferring phosphorus-containing groups","MF"
"548","GO:0015297",0.485915276269046,0.766710011345379,6,9,"antiporter activity","MF"
"408","GO:0008170",0.486613018118223,0.743095979894446,7,11,"N-methyltransferase activity","MF"
"240","GO:0004715",0.487185914258758,0.864779714373745,3,4,"non-membrane spanning protein tyrosine kinase activity","MF"
"545","GO:0015293",0.488265962464999,0.864224276005636,3,4,"symporter activity","MF"
"509","GO:0015108",0.48925773139481,0.863712957153962,3,4,"chloride transmembrane transporter activity","MF"
"543","GO:0015291",0.493363118129633,0.715815091590472,9,14,"secondary active transmembrane transporter activity","MF"
"398","GO:0008134",0.499870577873272,0.640981429452419,20,33,"transcription factor binding","MF"
"433","GO:0008270",0.501039318154,0.631036934217461,23,38,"zinc ion binding","MF"
"689","GO:0016830",0.501167405927975,0.798475204083534,4,6,"carbon-carbon lyase activity","MF"
"848","GO:0030971",0.503519914838004,0.856222491886392,3,4,"receptor tyrosine kinase binding","MF"
"1455","GO:1990782",0.503519914838004,0.856222491886392,3,4,"protein tyrosine kinase binding","MF"
"13","GO:0000217",0.503661937496256,0.856146592595039,3,4,"DNA secondary structure binding","MF"
"96","GO:0003727",0.517215819941443,0.787276659633318,4,6,"single-stranded RNA binding","MF"
"1263","GO:0072341",0.518630530497163,0.786272141954041,4,6,"modified amino acid binding","MF"
"429","GO:0008238",0.528872889473051,0.778914028209798,4,6,"exopeptidase activity","MF"
"784","GO:0019899",0.530167182790353,0.556633099194831,58,97,"enzyme binding","MF"
