"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"237","GO:0017111",0.416811675220185,0.836367622738587,8,10,"ribonucleoside triphosphate phosphatase activity","MF"
"521","GO:0140517",0.418775723783804,1,2,2,"protein-RNA adaptor activity","MF"
"411","GO:0046914",0.4238207700445,0.835153760198288,7,9,"transition metal ion binding","MF"
"437","GO:0051082",0.423895203355899,0.884264581246887,5,6,"unfolded protein binding","MF"
"281","GO:0030234",0.424043253908602,0.803296236022423,10,13,"enzyme regulator activity","MF"
"183","GO:0015399",0.426422161490955,1,2,2,"primary active transmembrane transporter activity","MF"
"353","GO:0042277",0.433491002227472,1,2,2,"peptide binding","MF"
"114","GO:0005506",0.438317371021535,1,2,2,"iron ion binding","MF"
"406","GO:0046332",0.447538605118505,1,2,2,"SMAD binding","MF"
"471","GO:0070412",0.447538605118505,1,2,2,"R-SMAD binding","MF"
"118","GO:0005516",0.450866992317066,1,3,3,"calmodulin binding","MF"
"422","GO:0048407",0.455373817110178,1,3,3,"platelet-derived growth factor binding","MF"
"155","GO:0008307",0.455855889569018,1,2,2,"structural constituent of muscle","MF"
"254","GO:0019838",0.458338693049839,0.867724735309991,5,6,"growth factor binding","MF"
"549","GO:1990715",0.461123788261437,1,2,2,"mRNA CDS binding","MF"
"519","GO:0140311",0.463314405053309,1,2,2,"protein sequestering activity","MF"
"45","GO:0003724",0.463860919586383,1,2,2,"RNA helicase activity","MF"
"146","GO:0008186",0.463860919586383,1,2,2,"ATP-dependent activity, acting on RNA","MF"
"424","GO:0050681",0.466746644705928,1,2,2,"nuclear androgen receptor binding","MF"
"263","GO:0019902",0.468530235043899,1,2,2,"phosphatase binding","MF"
"264","GO:0019903",0.468530235043899,1,2,2,"protein phosphatase binding","MF"
"509","GO:0140096",0.468871317324893,0.80652875776145,7,9,"catalytic activity, acting on a protein","MF"
"443","GO:0051393",0.469453411311489,1,2,2,"alpha-actinin binding","MF"
"87","GO:0004867",0.473524583238761,1,2,2,"serine-type endopeptidase inhibitor activity","MF"
"151","GO:0008233",0.48394023971651,1,2,2,"peptidase activity","MF"
"55","GO:0003756",0.49424090404304,1,2,2,"protein disulfide isomerase activity","MF"
"164","GO:0015035",0.49424090404304,1,2,2,"protein-disulfide reductase activity","MF"
"165","GO:0015036",0.49424090404304,1,2,2,"disulfide oxidoreductase activity","MF"
"202","GO:0016667",0.49424090404304,1,2,2,"oxidoreductase activity, acting on a sulfur group of donors","MF"
"224","GO:0016860",0.49424090404304,1,2,2,"intramolecular oxidoreductase activity","MF"
"225","GO:0016864",0.49424090404304,1,2,2,"intramolecular oxidoreductase activity, transposing S-S bonds","MF"
"439","GO:0051117",0.498143719861617,1,2,2,"ATPase binding","MF"
"403","GO:0045182",0.503303350604543,0.787482891911505,6,8,"translation regulator activity","MF"
"29","GO:0001968",0.504106302195827,1,2,2,"fibronectin binding","MF"
"287","GO:0030374",0.505056822391004,1,2,2,"nuclear receptor coactivator activity","MF"
"523","GO:0140640",0.505420962594549,0.849013525747059,4,5,"catalytic activity, acting on a nucleic acid","MF"
"295","GO:0030554",0.505708074012924,0.720191561803061,12,16,"adenyl nucleotide binding","MF"
"460","GO:0061629",0.506302865385303,0.848532210230573,4,5,"RNA polymerase II-specific DNA-binding transcription factor binding","MF"
"528","GO:0140678",0.50818903261117,0.784047392110719,6,8,"molecular function inhibitor activity","MF"
"136","GO:0008083",0.513312176206726,1,2,2,"growth factor activity","MF"
"426","GO:0050750",0.514119617735838,1,2,2,"low-density lipoprotein particle receptor binding","MF"
"470","GO:0070325",0.514119617735838,1,2,2,"lipoprotein particle receptor binding","MF"
"247","GO:0019209",0.51956358065604,1,2,2,"kinase activator activity","MF"
"286","GO:0030295",0.51956358065604,1,2,2,"protein kinase activator activity","MF"
"390","GO:0043539",0.51956358065604,1,2,2,"protein serine/threonine kinase activator activity","MF"
"558","Other",0.52078938431254,1,2,2,NA,NA
"283","GO:0030246",0.521584617687443,0.840031174036659,4,5,"carbohydrate binding","MF"
"416","GO:0046983",0.528385601102256,0.6876730482933,12,17,"protein dimerization activity","MF"
"212","GO:0016787",0.532184435175674,0.682314212480855,13,18,"hydrolase activity","MF"
"514","GO:0140110",0.536395671615026,0.763573006013048,6,8,"transcription regulator activity","MF"
"391","GO:0043548",0.549434348099276,1,2,2,"phosphatidylinositol 3-kinase binding","MF"
"395","GO:0044183",0.553452320710392,0.821281139531962,4,5,"protein folding chaperone","MF"
"525","GO:0140662",0.553452320710392,0.821281139531962,4,5,"ATP-dependent protein folding chaperone","MF"
"301","GO:0030971",0.554329920013879,1,2,2,"receptor tyrosine kinase binding","MF"
"154","GO:0008289",0.555004522444368,0.749443810697664,6,8,"lipid binding","MF"
"474","GO:0070851",0.55522834386433,1,2,2,"growth factor receptor binding","MF"
"388","GO:0043531",0.565896192322007,0.999999999999998,2,2,"ADP binding","MF"
"76","GO:0004672",0.575846877281623,1,2,2,"protein kinase activity","MF"
"192","GO:0016301",0.575846877281623,1,2,2,"kinase activity","MF"
"210","GO:0016772",0.575846877281623,1,2,2,"transferase activity, transferring phosphorus-containing groups","MF"
"211","GO:0016773",0.575846877281623,1,2,2,"phosphotransferase activity, alcohol group as acceptor","MF"
"134","GO:0008047",0.577823833939132,0.80594144081251,4,5,"enzyme activator activity","MF"
"124","GO:0005524",0.584995382621965,0.652998578166827,11,15,"ATP binding","MF"
"322","GO:0032559",0.584995382621965,0.652998578166827,11,15,"adenyl ribonucleotide binding","MF"
"83","GO:0004857",0.604209751894369,0.716289181847054,5,7,"enzyme inhibitor activity","MF"
"400","GO:0044548",0.606325450231592,1,1,1,"S100 protein binding","MF"
"54","GO:0003755",0.612664672332952,1,1,1,"peptidyl-prolyl cis-trans isomerase activity","MF"
"188","GO:0016018",0.612664672332952,1,1,1,"cyclosporin A binding","MF"
"223","GO:0016859",0.612664672332952,1,1,1,"cis-trans isomerase activity","MF"
"541","GO:1904399",0.612664672332952,1,1,1,"heparan sulfate binding","MF"
"342","GO:0035613",0.613946226511381,1,2,2,"RNA stem-loop binding","MF"
"142","GO:0008137",0.614671958129828,0.999999999999998,1,1,"NADH dehydrogenase (ubiquinone) activity","MF"
"158","GO:0009055",0.614671958129828,0.999999999999998,1,1,"electron transfer activity","MF"
"184","GO:0015453",0.614671958129828,0.999999999999998,1,1,"oxidoreduction-driven active transmembrane transporter activity","MF"
"200","GO:0016651",0.614671958129828,0.999999999999998,1,1,"oxidoreductase activity, acting on NAD(P)H","MF"
"201","GO:0016655",0.614671958129828,0.999999999999998,1,1,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF"
"288","GO:0030395",0.615384895107207,1,1,1,"lactose binding","MF"
"420","GO:0048030",0.615384895107207,1,1,1,"disaccharide binding","MF"
"472","GO:0070492",0.615384895107207,1,1,1,"oligosaccharide binding","MF"
"291","GO:0030527",0.61736996349165,1,1,1,"structural constituent of chromatin","MF"
"457","GO:0061134",0.618279920188163,0.789463926731572,3,4,"peptidase regulator activity","MF"
"42","GO:0003713",0.620719993181722,0.78773906974372,3,4,"transcription coactivator activity","MF"
"275","GO:0023023",0.620873399894389,1,1,1,"MHC protein complex binding","MF"
"276","GO:0023026",0.620873399894389,1,1,1,"MHC class II protein complex binding","MF"
"359","GO:0042605",0.620873399894389,1,1,1,"peptide antigen binding","MF"
"148","GO:0008199",0.628932914204949,1,1,1,"ferric iron binding","MF"
"540","GO:1902936",0.640201342459717,0.999999999999999,1,1,"phosphatidylinositol bisphosphate binding","MF"
"234","GO:0017025",0.640233551109317,0.999999999999999,1,1,"TBP-class protein binding","MF"
"41","GO:0003712",0.645881051470703,0.679429249871983,5,7,"transcription coregulator activity","MF"
"14","GO:0001069",0.647276386756286,1,1,1,"regulatory region RNA binding","MF"
"469","GO:0070182",0.647276386756286,1,1,1,"DNA polymerase binding","MF"
"485","GO:0097157",0.647276386756286,1,1,1,"pre-mRNA intronic binding","MF"
"529","GO:0140693",0.647276386756286,1,1,1,"molecular condensate scaffold activity","MF"
"547","GO:1990247",0.647276386756286,1,1,1,"N6-methyladenosine-containing RNA reader activity","MF"
"88","GO:0004888",0.648342671917919,1,2,2,"transmembrane signaling receptor activity","MF"
"463","GO:0062153",0.649667423836249,0.999999999999998,1,1,"C5-methylcytidine-containing RNA reader activity","MF"
"487","GO:0097367",0.64977283568741,0.518586855333807,24,34,"carbohydrate derivative binding","MF"
"153","GO:0008270",0.650571024568583,0.765697674021852,3,4,"zinc ion binding","MF"
"233","GO:0017022",0.652260864765064,1,1,1,"myosin binding","MF"
"315","GO:0032036",0.652260864765064,1,1,1,"myosin heavy chain binding","MF"
"279","GO:0030172",0.653317228707395,1,1,1,"troponin C binding","MF"
"302","GO:0031013",0.653317228707395,1,1,1,"troponin I binding","MF"
"23","GO:0001664",0.655742800697581,0.761693445723266,3,4,"G protein-coupled receptor binding","MF"
"3","GO:0000166",0.660447463238599,0.532607039109355,16,23,"nucleotide binding","MF"
"236","GO:0017076",0.660447463238599,0.532607039109355,16,23,"purine nucleotide binding","MF"
"536","GO:1901265",0.660447463238599,0.532607039109355,16,23,"nucleoside phosphate binding","MF"
"51","GO:0003743",0.662292821703774,0.756538990711417,3,4,"translation initiation factor activity","MF"
"9","GO:0000981",0.662542134789284,0.999999999999998,1,1,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"19","GO:0001216",0.662542134789284,0.999999999999998,1,1,"DNA-binding transcription activator activity","MF"
"20","GO:0001228",0.662542134789284,0.999999999999998,1,1,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF"
"40","GO:0003700",0.662542134789284,0.999999999999998,1,1,"DNA-binding transcription factor activity","MF"
"143","GO:0008140",0.662542134789284,0.999999999999998,1,1,"cAMP response element binding protein binding","MF"
"284","GO:0030275",0.662542134789284,0.999999999999998,1,1,"LRR domain binding","MF"
"387","GO:0043522",0.662542134789284,0.999999999999998,1,1,"leucine zipper domain binding","MF"
"66","GO:0004365",0.664144598545568,0.999999999999999,1,1,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity","MF"
"197","GO:0016620",0.664144598545568,0.999999999999999,1,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","MF"
"209","GO:0016769",0.664144598545568,0.999999999999999,1,1,"transferase activity, transferring nitrogenous groups","MF"
"229","GO:0016903",0.664144598545568,0.999999999999999,1,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors","MF"
"251","GO:0019828",0.664144598545568,0.999999999999999,1,1,"aspartic-type endopeptidase inhibitor activity","MF"
"341","GO:0035605",0.664144598545568,0.999999999999999,1,1,"peptidyl-cysteine S-nitrosylase activity","MF"
"394","GO:0043891",0.664144598545568,0.999999999999999,1,1,"glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (phosphorylating) activity","MF"
"423","GO:0050661",0.664144598545568,0.999999999999999,1,1,"NADP binding","MF"
"442","GO:0051287",0.664144598545568,0.999999999999999,1,1,"NAD binding","MF"
"490","GO:0097718",0.664144598545568,0.999999999999999,1,1,"disordered domain specific binding","MF"
"10","GO:0000987",0.6642649864067,0.754968473592513,3,4,"cis-regulatory region sequence-specific DNA binding","MF"
"22","GO:0001618",0.666579397319297,0.999999999999999,1,1,"virus receptor activity","MF"
"58","GO:0003785",0.666579397319297,0.999999999999999,1,1,"actin monomer binding","MF"
"120","GO:0005519",0.666579397319297,0.999999999999999,1,1,"cytoskeletal regulatory protein binding","MF"
"126","GO:0005537",0.666579397319297,0.999999999999999,1,1,"D-mannose binding","MF"
"240","GO:0017166",0.666579397319297,0.999999999999999,1,1,"vinculin binding","MF"
"324","GO:0032794",0.666579397319297,0.999999999999999,1,1,"GTPase activating protein binding","MF"
"425","GO:0050699",0.666579397319297,0.999999999999999,1,1,"WW domain binding","MF"
"516","GO:0140272",0.666579397319297,0.999999999999999,1,1,"exogenous protein binding","MF"
"35","GO:0003678",0.670630981137329,1,1,1,"DNA helicase activity","MF"
"84","GO:0004859",0.670630981137329,1,1,1,"phospholipase inhibitor activity","MF"
"129","GO:0005544",0.670630981137329,1,1,1,"calcium-dependent phospholipid binding","MF"
"138","GO:0008094",0.670630981137329,1,1,1,"ATP-dependent activity, acting on DNA","MF"
"253","GO:0019834",0.670630981137329,1,1,1,"phospholipase A2 inhibitor activity","MF"
"346","GO:0036121",0.670630981137329,1,1,1,"double-stranded DNA helicase activity","MF"
"449","GO:0055102",0.670630981137329,1,1,1,"lipase inhibitor activity","MF"
"52","GO:0003746",0.671675338384635,0.999999999999998,1,1,"translation elongation factor activity","MF"
"499","GO:0098918",0.673713891726265,0.747321739030771,3,4,"structural constituent of synapse","MF"
"339","GO:0035500",0.673822158461189,1,1,1,"MH2 domain binding","MF"
"475","GO:0070878",0.673822158461189,1,1,1,"primary miRNA binding","MF"
"347","GO:0038023",0.677597341027467,0.732359228668525,4,5,"signaling receptor activity","MF"
"452","GO:0060089",0.677597341027467,0.732359228668525,4,5,"molecular transducer activity","MF"
"313","GO:0031683",0.677842140766923,0.999999999999997,1,1,"G-protein beta/gamma-subunit complex binding","MF"
"467","GO:0070180",0.684370000970174,0.75987947800305,2,3,"large ribosomal subunit rRNA binding","MF"
"364","GO:0042803",0.685337849992501,0.562405980915132,8,12,"protein homodimerization activity","MF"
"63","GO:0004089",0.686127435115632,0.999999999999999,1,1,"carbonate dehydratase activity","MF"
"189","GO:0016151",0.686127435115632,0.999999999999999,1,1,"nickel cation binding","MF"
"214","GO:0016791",0.686127435115632,0.999999999999999,1,1,"phosphatase activity","MF"
"219","GO:0016836",0.686127435115632,0.999999999999999,1,1,"hydro-lyase activity","MF"
"358","GO:0042578",0.686127435115632,0.999999999999999,1,1,"phosphoric ester hydrolase activity","MF"
"252","GO:0019829",0.689904419218204,0.999999999999996,1,1,"ATPase-coupled monoatomic cation transmembrane transporter activity","MF"
"280","GO:0030228",0.689904419218204,0.999999999999996,1,1,"lipoprotein particle receptor activity","MF"
"360","GO:0042625",0.689904419218204,0.999999999999996,1,1,"ATPase-coupled ion transmembrane transporter activity","MF"
"361","GO:0042626",0.689904419218204,0.999999999999996,1,1,"ATPase-coupled transmembrane transporter activity","MF"
"389","GO:0043532",0.689904419218204,0.999999999999996,1,1,"angiostatin binding","MF"
"401","GO:0044769",0.689904419218204,0.999999999999996,1,1,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism","MF"
"414","GO:0046961",0.689904419218204,0.999999999999996,1,1,"proton-transporting ATPase activity, rotational mechanism","MF"
"204","GO:0016671",0.691978985675158,1,1,1,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","MF"
"243","GO:0019153",0.691978985675158,1,1,1,"protein-disulfide reductase (glutathione) activity","MF"
"185","GO:0015631",0.694371148367896,0.729866094893788,3,4,"tubulin binding","MF"
"25","GO:0001846",0.694537502577206,1,1,1,"opsonin binding","MF"
"26","GO:0001848",0.694537502577206,1,1,1,"complement binding","MF"
"27","GO:0001849",0.694537502577206,1,1,1,"complement component C1q complex binding","MF"
"91","GO:0005049",0.694537502577206,1,1,1,"nuclear export signal receptor activity","MF"
"357","GO:0042562",0.694537502577206,1,1,1,"hormone binding","MF"
"515","GO:0140142",0.694537502577206,1,1,1,"nucleocytoplasmic carrier activity","MF"
"405","GO:0045309",0.696415854185133,1,1,1,"protein phosphorylated amino acid binding","MF"
"428","GO:0050815",0.696415854185133,1,1,1,"phosphoserine residue binding","MF"
"441","GO:0051219",0.696415854185133,1,1,1,"phosphoprotein binding","MF"
"167","GO:0015078",0.698383888137078,0.748024259826713,2,3,"proton transmembrane transporter activity","MF"
"64","GO:0004175",0.701443135698244,1,1,1,"endopeptidase activity","MF"
"65","GO:0004252",0.701443135698244,1,1,1,"serine-type endopeptidase activity","MF"
"152","GO:0008236",0.701443135698244,1,1,1,"serine-type peptidase activity","MF"
"241","GO:0017171",0.701443135698244,1,1,1,"serine hydrolase activity","MF"
"105","GO:0005246",0.701518238861998,0.999999999999998,1,1,"calcium channel regulator activity","MF"
"145","GO:0008179",0.701518238861998,0.999999999999998,1,1,"adenylate cyclase binding","MF"
"149","GO:0008200",0.701518238861998,0.999999999999998,1,1,"ion channel inhibitor activity","MF"
"159","GO:0010851",0.701518238861998,0.999999999999998,1,1,"cyclase regulator activity","MF"
"160","GO:0010853",0.701518238861998,0.999999999999998,1,1,"cyclase activator activity","MF"
"161","GO:0010854",0.701518238861998,0.999999999999998,1,1,"adenylate cyclase regulator activity","MF"
"162","GO:0010856",0.701518238861998,0.999999999999998,1,1,"adenylate cyclase activator activity","MF"
"190","GO:0016247",0.701518238861998,0.999999999999998,1,1,"channel regulator activity","MF"
"191","GO:0016248",0.701518238861998,0.999999999999998,1,1,"channel inhibitor activity","MF"
"246","GO:0019208",0.701518238861998,0.999999999999998,1,1,"phosphatase regulator activity","MF"
"249","GO:0019211",0.701518238861998,0.999999999999998,1,1,"phosphatase activator activity","MF"
"257","GO:0019855",0.701518238861998,0.999999999999998,1,1,"calcium channel inhibitor activity","MF"
"259","GO:0019888",0.701518238861998,0.999999999999998,1,1,"protein phosphatase regulator activity","MF"
"282","GO:0030235",0.701518238861998,0.999999999999998,1,1,"nitric-oxide synthase regulator activity","MF"
"308","GO:0031432",0.701518238861998,0.999999999999998,1,1,"titin binding","MF"
"314","GO:0031800",0.701518238861998,0.999999999999998,1,1,"type 3 metabotropic glutamate receptor binding","MF"
"337","GO:0035256",0.701518238861998,0.999999999999998,1,1,"G protein-coupled glutamate receptor binding","MF"
"431","GO:0050998",0.701518238861998,0.999999999999998,1,1,"nitric-oxide synthase binding","MF"
"480","GO:0072542",0.701518238861998,0.999999999999998,1,1,"protein phosphatase activator activity","MF"
"501","GO:0099106",0.701518238861998,0.999999999999998,1,1,"ion channel regulator activity","MF"
"532","GO:0141108",0.701518238861998,0.999999999999998,1,1,"transporter regulator activity","MF"
"533","GO:0141110",0.701518238861998,0.999999999999998,1,1,"transporter inhibitor activity","MF"
"4","GO:0000287",0.704886411807518,0.999999999999998,1,1,"magnesium ion binding","MF"
"266","GO:0019955",0.704886411807518,0.999999999999998,1,1,"cytokine binding","MF"
"267","GO:0019956",0.704886411807518,0.999999999999998,1,1,"chemokine binding","MF"
"268","GO:0019960",0.704886411807518,0.999999999999998,1,1,"C-X3-C chemokine binding","MF"
"493","GO:0098634",0.704886411807518,0.999999999999998,1,1,"cell-matrix adhesion mediator activity","MF"
"494","GO:0098639",0.704886411807518,0.999999999999998,1,1,"collagen binding involved in cell-matrix adhesion","MF"
"495","GO:0098640",0.704886411807518,0.999999999999998,1,1,"integrin binding involved in cell-matrix adhesion","MF"
"21","GO:0001530",0.70724020381588,1,1,1,"lipopolysaccharide binding","MF"
"132","GO:0008035",0.70724020381588,1,1,1,"high-density lipoprotein particle binding","MF"
"331","GO:0034186",0.70724020381588,1,1,1,"apolipoprotein A-I binding","MF"
"476","GO:0071813",0.70724020381588,1,1,1,"lipoprotein particle binding","MF"
"477","GO:0071814",0.70724020381588,1,1,1,"protein-lipid complex binding","MF"
"507","GO:0140030",0.70724020381588,1,1,1,"modification-dependent protein binding","MF"
"121","GO:0005521",0.710133605487075,0.999999999999999,1,1,"lamin binding","MF"
"296","GO:0030628",0.710133605487075,0.999999999999999,1,1,"pre-mRNA 3'-splice site binding","MF"
"553","GO:1990829",0.710133605487075,0.999999999999999,1,1,"C-rich single-stranded DNA binding","MF"
"95","GO:0005109",0.710407214775932,0.999999999999999,1,1,"frizzled binding","MF"
"96","GO:0005158",0.710407214775932,0.999999999999999,1,1,"insulin receptor binding","MF"
"325","GO:0033130",0.710407214775932,0.999999999999999,1,1,"acetylcholine receptor binding","MF"
"350","GO:0042056",0.710407214775932,0.999999999999999,1,1,"chemoattractant activity","MF"
"385","GO:0043395",0.710407214775932,0.999999999999999,1,1,"heparan sulfate proteoglycan binding","MF"
"410","GO:0046875",0.710407214775932,0.999999999999999,1,1,"ephrin receptor binding","MF"
"427","GO:0050786",0.710407214775932,0.999999999999999,1,1,"RAGE receptor binding","MF"
"444","GO:0051425",0.710407214775932,0.999999999999999,1,1,"PTB domain binding","MF"
"404","GO:0045296",0.711378827739787,1,1,1,"cadherin binding","MF"
"445","GO:0051787",0.713092811829625,0.999999999999997,1,1,"misfolded protein binding","MF"
"194","GO:0016491",0.714959964409867,0.620641234396398,4,6,"oxidoreductase activity","MF"
"75","GO:0004656",0.715684130187236,1,1,1,"procollagen-proline 4-dioxygenase activity","MF"
"203","GO:0016670",0.715684130187236,1,1,1,"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor","MF"
"206","GO:0016706",0.715684130187236,1,1,1,"2-oxoglutarate-dependent dioxygenase activity","MF"
"232","GO:0016972",0.715684130187236,1,1,1,"thiol oxidase activity","MF"
"250","GO:0019798",0.715684130187236,1,1,1,"procollagen-proline dioxygenase activity","MF"
"310","GO:0031543",0.715684130187236,1,1,1,"peptidyl-proline dioxygenase activity","MF"
"311","GO:0031545",0.715684130187236,1,1,1,"peptidyl-proline 4-dioxygenase activity","MF"
"440","GO:0051213",0.715684130187236,1,1,1,"dioxygenase activity","MF"
"334","GO:0035198",0.717297388525332,0.731165524014628,2,3,"miRNA binding","MF"
"373","GO:0043027",0.71783858537003,1,1,1,"cysteine-type endopeptidase inhibitor activity involved in apoptotic process","MF"
"374","GO:0043028",0.71783858537003,1,1,1,"cysteine-type endopeptidase regulator activity involved in apoptotic process","MF"
"5","GO:0000774",0.719640272451466,0.999999999999996,1,1,"adenyl-nucleotide exchange factor activity","MF"
"368","GO:0043014",0.719640272451466,0.999999999999996,1,1,"alpha-tubulin binding","MF"
"456","GO:0060590",0.719640272451466,0.999999999999996,1,1,"ATPase regulator activity","MF"
"128","GO:0005543",0.721411809073394,0.613615566981616,4,6,"phospholipid binding","MF"
"320","GO:0032553",0.72176334024392,0.465402603736688,15,22,"ribonucleotide binding","MF"
"321","GO:0032555",0.72176334024392,0.465402603736688,15,22,"purine ribonucleotide binding","MF"
"343","GO:0035639",0.72176334024392,0.465402603736688,15,22,"purine ribonucleoside triphosphate binding","MF"
"478","GO:0071987",0.723302490838141,1,1,1,"WD40-repeat domain binding","MF"
"489","GO:0097602",0.723302490838141,1,1,1,"cullin family protein binding","MF"
"534","GO:0160072",0.723302490838141,1,1,1,"ubiquitin ligase complex scaffold activity","MF"
"62","GO:0003924",0.730858302835179,0.603120362290525,4,6,"GTPase activity","MF"
"496","GO:0098699",0.732492504602191,0.999999999999997,1,1,"structural constituent of presynaptic actin cytoskeleton","MF"
"503","GO:0099181",0.732492504602191,0.999999999999997,1,1,"structural constituent of presynapse","MF"
"537","GO:1901363",0.734347350442316,0.440499945105063,17,25,"heterocyclic compound binding","MF"
"141","GO:0008135",0.736214845939844,0.597055420623734,4,6,"translation factor activity, RNA binding","MF"
"481","GO:0090079",0.736214845939844,0.597055420623734,4,6,"translation regulator activity, nucleic acid binding","MF"
"196","GO:0016538",0.740596524053059,0.999999999999998,1,1,"cyclin-dependent protein serine/threonine kinase regulator activity","MF"
"366","GO:0042826",0.740596524053059,0.999999999999998,1,1,"histone deacetylase binding","MF"
"459","GO:0061575",0.740596524053059,0.999999999999998,1,1,"cyclin-dependent protein serine/threonine kinase activator activity","MF"
"466","GO:0070064",0.740596524053059,0.999999999999998,1,1,"proline-rich region binding","MF"
"28","GO:0001882",0.750670968111198,1,1,1,"nucleoside binding","MF"
